,Unnamed: 0,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,Beitou,Daan District,Datong District,Nangang District,Neihu District,Songshan District,Wanhua District,Wenshan District,Xinyi District,Zhongshan Area,Zhongzheng District,shihlin,Ground floor,Lifting machinery,Lifting plane,Not Applicable_x,Other,Ramp machinery,Ramp plane,Tower parking,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_y,Prestressed concrete construction,Reinforced concrete construction,See license_x,See other registration items_x,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_y,See other registration items_y,industrial use,Building,Garage,Land,Premises (land + building),Premises (land + building) + parking space
2555,2555,20.28,107.0,304.54,0,0,0,0,1,77580000.0,254744.86110198995,58.2,5000000,2019,8,1912.0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2556,2556,20.61,107.0,309.15,0,0,0,0,1,67600000.0,218664.07892608765,58.2,4400000,2019,11,1912.0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2557,2557,9.39,105.0,115.64,2,1,1,1,1,20400000.0,176409.5468695953,46.25,1600000,2019,10,1914.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2558,2558,34.21,107.0,150.86,2,2,2,1,1,30850000.0,204494.23306376766,25.22,1300000,2019,6,1912.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2559,2559,2.82,73.0,31.01,1,1,1,1,1,4050000.0,130603.03128023214,0.0,0,2019,10,1946.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2560,2560,19.29,98.0,133.08,2,2,1,1,1,14700000.0,110459.87376014428,43.62,0,2019,10,1921.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2561,2561,60.96,105.0,136.39999999999998,2,2,1,1,1,17250000.0,126466.27565982408,33.15,2200000,2019,11,1914.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2562,2562,61.93,105.0,137.91,2,2,1,1,1,18470000.0,133927.9240084113,33.15,2200000,2019,11,1914.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2563,2563,1933.25,0.0,0.0,0,0,0,1,0,1023413990.0,529374.8816759343,0.0,0,2019,11,2019.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2564,2564,275.75,0.0,0.0,0,0,0,1,0,9800000.0,35539.43789664551,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2565,2565,6.18,99.0,86.28,0,0,0,0,1,14000000.0,162262.40148354197,40.03,0,2019,10,1920.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2566,2566,9.26,107.0,99.64,1,1,1,1,1,20480000.0,205539.9437976716,0.0,0,2019,11,1912.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2567,2567,6.93,107.0,76.92,1,1,1,1,1,15800000.0,205408.21632865322,0.0,0,2019,11,1912.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2568,2568,7.8,107.0,85.72,1,1,1,1,1,17550000.0,204736.35090993933,0.0,0,2019,11,1912.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2569,2569,2.64,97.0,37.46,0,0,0,1,1,2000000.0,53390.28296849973,37.46,2000000,2019,12,1922.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2570,2570,5.59,102.0,90.32,3,2,2,1,1,13230000.0,146479.18511957483,16.51,0,2019,11,1917.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2571,2571,108.0,65.0,322.4,0,0,0,0,0,32600000.0,101116.62531017372,0.0,0,2019,10,1954.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2572,2572,3.81,70.0,40.0,1,1,1,1,1,6500000.0,162500.0,0.0,0,2019,10,1949.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2573,2573,6.77,94.0,40.22,1,1,1,1,1,14000000.0,348085.52958727005,0.0,0,2019,10,1925.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2574,2574,9.75,0.0,0.0,0,0,0,1,0,600000.0,61538.461538461524,0.0,0,2019,11,2019.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2575,2575,36.08,71.0,99.22,3,2,2,1,0,17000000.0,171336.42410804273,0.0,0,2019,10,1948.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2576,2576,49.64,94.0,208.91,4,2,2,1,1,38880000.0,186108.8507012589,0.0,0,2019,10,1925.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2577,2577,0.55,89.0,45.53,0,0,0,1,1,2500000.0,54908.85130683066,45.53,2500000,2019,11,1930.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2578,2578,1.49,91.0,9.21,0,0,0,1,1,1280000.0,138979.37024972856,0.0,1280000,2019,11,1928.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2579,2579,35.37,107.0,219.4,0,0,0,0,1,54500000.0,248404.74020054692,40.87,2900000,2019,10,1912.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2580,2580,41.39,63.82352941176471,78.06,2,2,2,1,0,19900000.0,254932.1035101204,0.0,0,2019,11,1955.1764705882354,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2581,2581,53.99,81.0,209.94,3,2,2,1,1,68800000.0,327712.67981328,34.98,0,2019,11,1938.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2582,2582,54.59,81.0,211.85,3,2,2,1,1,87700000.0,413972.1501062072,34.98,0,2019,11,1938.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2583,2583,27.26,103.0,180.62,3,2,2,1,1,34500000.0,191008.74764699367,38.28,0,2019,11,1916.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2584,2584,13.36,97.0,59.64,0,0,0,0,1,7760000.0,130114.0174379611,0.0,0,2019,11,1922.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2585,2585,25.65,70.61538461538461,146.98,4,2,3,1,0,35800000.0,243570.5538168459,0.0,0,2019,11,1948.3846153846155,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2586,2586,12.59,76.0,153.8,3,2,2,1,1,28500000.0,185305.5916775032,25.1,0,2019,11,1943.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2587,2587,43.03,71.0,224.31,4,2,2,1,1,35000000.0,156034.06000624134,0.0,0,2019,11,1948.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2588,2588,23.9,105.0,155.83,3,2,2,1,1,26930000.0,172816.53083488415,45.5,2880000,2019,12,1914.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2589,2589,14.08,71.1388888888889,40.95,1,1,1,1,0,7000000.0,170940.17094017097,0.0,0,2019,11,1947.861111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2590,2590,26.6,101.0,171.14,3,2,2,1,1,18200000.0,106345.6818978614,0.0,0,2019,10,1918.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2591,2591,12.63,87.0,79.17,2,1,1,1,1,19650000.0,248200.0757862827,0.0,0,2019,11,1932.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2592,2592,33.7,69.0,131.78,4,2,2,1,0,18500000.0,140385.49096979815,0.0,0,2019,11,1950.0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2593,2593,31.0,65.0,91.62,4,2,2,1,0,9580000.0,104562.32263697883,0.0,0,2019,11,1954.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2594,2594,21.25,61.0,54.6,2,1,1,1,0,7750000.0,141941.39194139195,0.0,0,2019,11,1958.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2595,2595,129.5,0.0,0.0,0,0,0,1,0,5200000.0,40154.44015444016,0.0,0,2019,12,2019.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2596,2596,4.45,0.0,32.57,0,0,0,0,0,6000000.0,184218.606079214,0.0,0,2019,11,2019.0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2597,2597,33.55,79.36842105263158,159.57,4,2,2,1,1,39000000.0,244406.84339161497,0.0,0,2019,10,1939.6315789473688,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2598,2598,13.25,58.92857142857143,25.9,0,0,0,0,0,15500000.0,598455.5984555985,0.0,0,2019,11,1960.0714285714291,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2599,2599,38.6,79.0,114.47,3,2,1,1,0,32500000.0,283917.1835415393,0.0,0,2019,9,1940.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2600,2600,7.0,96.0,35.48000000000001,1,1,1,1,1,12250000.0,345264.9379932356,0.0,0,2019,11,1923.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2601,2601,98.28,60.0,1148.65,0,0,0,0,1,305747200.0,266179.6021416445,0.0,0,2019,11,1959.0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2602,2602,6.65,94.0,76.89,2,2,1,1,1,14000000.0,182078.2936662765,21.76,1200000,2019,11,1925.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2603,2603,12.89,76.0,56.77,0,1,1,1,0,20660000.0,363924.6080676414,0.0,0,2019,10,1943.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2604,2604,21.98,69.0,81.32,5,1,2,1,0,11500000.0,141416.6256763404,0.0,0,2019,10,1950.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2605,2605,9.37,86.0,64.78999999999999,1,1,2,1,0,12880000.0,198796.1105108813,0.0,0,2019,10,1933.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2606,2606,42.5,64.0,121.34,4,2,2,1,0,21800000.0,179660.4582165815,0.0,0,2019,10,1955.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2607,2607,19.68,87.0,159.45,3,2,2,1,1,20200000.0,126685.48134211352,41.58,2000000,2019,11,1932.0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2608,2608,12.52,89.0,89.82,2,2,1,1,1,15400000.0,171454.01914940993,0.0,1200000,2019,12,1930.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2609,2609,21.65,88.0,175.9,3,2,2,1,1,36000000.0,204661.7396247868,0.0,1600000,2019,11,1931.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2610,2610,28.36,99.0,147.07,3,2,2,1,1,23500000.0,159787.85612293467,47.29,2500000,2019,11,1920.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2611,2611,38.95,95.0,190.31,4,2,2,1,1,29100000.0,152908.41258998474,52.51,2500000,2019,11,1924.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2612,2612,32.98,73.0,135.86,3,2,2,1,1,23450000.0,172604.15133225374,0.0,0,2019,10,1946.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2613,2613,36.75,62.325,67.65,5,1,1,1,0,18600000.0,274944.5676274945,0.0,0,2019,11,1956.675,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2614,2614,21.2,78.0,81.24,3,2,1,1,0,13500000.0,166174.29837518465,0.0,0,2019,11,1941.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2615,2615,68.52,102.0,212.62,4,2,2,1,1,17000000.0,79954.84902643213,0.0,0,2014,3,1912.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2616,2616,100.73,91.0,270.91,4,2,3,1,1,34500000.0,127348.56594440961,41.43,2500000,2019,6,1928.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2617,2617,40.8,65.0,61.76,4,2,2,1,0,17500000.0,283354.92227979284,0.0,0,2019,11,1954.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2618,2618,0.05,97.0,2.3,0,0,0,1,1,1800000.0,782608.6956521741,0.0,1800000,2019,12,1922.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2619,2619,22.0,72.80952380952381,62.56,2,2,2,1,0,15250000.0,243765.98465473144,0.0,0,2019,11,1946.1904761904761,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2620,2620,15.64,77.0,170.46,0,0,0,0,1,29985000.0,175906.37099612813,62.66,2000000,2019,9,1942.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2621,2621,0.02,97.0,9.340000000000002,0,0,0,1,1,688000.0,73661.67023554603,0.0,688000,2019,12,1922.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2622,2622,28.4,71.0,81.59,5,3,3,1,0,13000000.0,159333.25162397348,0.0,0,2019,11,1948.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2623,2623,17.18,70.0,53.28,3,2,2,1,0,6870000.0,128941.44144144145,0.0,0,2019,11,1949.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2624,2624,7.69,75.0,85.26,3,0,3,1,1,13500000.0,158339.19774806473,0.0,0,2019,6,1944.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2625,2625,6.15,0.0,0.0,0,0,0,1,0,193700.0,31495.93495934959,0.0,0,2019,12,2019.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2626,2626,15.83,95.0,125.2,1,1,1,1,1,55500000.0,443290.734824281,0.0,0,2019,11,1924.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2627,2627,24.5,67.0,65.35,2,2,1,1,0,10000000.0,153022.18821729152,0.0,0,2019,11,1952.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2628,2628,23.72,72.0,76.73,3,2,2,1,0,12250000.0,159650.72331552196,0.0,0,2019,11,1947.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2629,2629,43.36,61.0,324.57,0,0,0,0,0,54000000.0,166373.9717164248,0.0,0,2019,12,1958.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2630,2630,31.2,93.0,263.08,3,2,2,1,1,46500000.0,176752.31868633113,84.72,4000000,2019,11,1926.0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2631,2631,53.53,87.0,124.3,2,2,1,1,1,12800000.0,102976.66934835076,38.81,1500000,2019,11,1932.0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2632,2632,34.77,71.0,117.9,3,2,2,1,0,19480000.0,165224.7667514843,0.0,0,2019,11,1948.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2633,2633,15.89,0.0,0.0,0,0,0,1,0,420000.0,26431.718061674008,0.0,0,2019,12,2019.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2634,2634,48.5,0.0,84.72,0,0,0,0,0,38800000.0,457979.2256846081,0.0,0,2019,12,2019.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2635,2635,5.8,0.0,0.0,0,0,0,1,0,351486.0,60601.03448275862,0.0,0,2019,11,2019.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2636,2636,22.53,64.0,285.07,6,2,4,1,1,81280000.0,285122.9522573403,0.0,0,2019,9,1955.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2637,2637,3.82,86.0,36.44,2,1,1,1,1,11980000.0,328759.6048298573,0.0,0,2019,11,1933.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2638,2638,34.2,103.0,551.5,1,2,5,1,1,230800000.0,418495.0135992747,91.14,8000000,2019,10,1916.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
