,Unnamed: 0,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,Beitou,Daan District,Datong District,Nangang District,Neihu District,Songshan District,Wanhua District,Wenshan District,Xinyi District,Zhongshan Area,Zhongzheng District,shihlin,Ground floor,Lifting machinery,Lifting plane,Not Applicable_x,Other,Ramp machinery,Ramp plane,Tower parking,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_y,Prestressed concrete construction,Reinforced concrete construction,See license_x,See other registration items_x,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_y,See other registration items_y,industrial use,Building,Garage,Land,Premises (land + building),Premises (land + building) + parking space
20,0.0033846674564224064,0.0006932941109270578,0.9629629629629629,0.0250195439949864,0.08333333333333333,0.2222222222222222,0.08695652173913043,1.0,1.0,0.006964331117860465,0.0070732871137058955,0.05039676113360324,0.0,0.9705882352941176,0.7272727272727273,0.07079646017699115,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,0.0035539008292435267,0.0008282401325184212,0.8888888888888888,0.008431376349504778,0.08333333333333333,0.1111111111111111,0.043478260869565216,1.0,1.0,0.0024773120690675084,0.007466266866566715,0.0,0.0,0.9705882352941176,0.8181818181818182,0.1415929203539823,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,0.003723134202064647,0.0010824241731878677,0.6944444444444444,0.01334806401385201,0.041666666666666664,0.1111111111111111,0.043478260869565216,1.0,0.0,0.0030046114251340863,0.005719937707815984,0.0,0.0,0.9705882352941176,0.7272727272727273,0.3274336283185841,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,0.0038923675748857673,0.005207916833266693,0.7962962962962963,0.028266108451404908,0.125,0.2222222222222222,0.08695652173913043,1.0,1.0,0.007879643207636412,0.007083726708074534,0.0,0.0,0.9705882352941176,0.7272727272727273,0.23008849557522124,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0.004061600947706888,0.001138830182212829,0.8055555555555556,0.015533437998694914,0.08333333333333333,0.2222222222222222,0.043478260869565216,1.0,1.0,0.004178598670716279,0.0068357211640618296,0.03076923076923077,0.0,0.9705882352941176,0.8181818181818182,0.22123893805309736,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,0.004230834320528008,0.0033622265379562462,0.8240740740740741,0.02510999554203089,0.08333333333333333,0.2222222222222222,0.08695652173913043,1.0,1.0,0.006218152783803986,0.006292685382511367,0.0,0.0,0.9705882352941176,0.6363636363636364,0.20353982300884957,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,0.004400067693349129,0.0004105500656880105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003245875753145681,0.008880907372400758,0.0,0.0,0.9705882352941176,0.8181818181818182,0.9911504424778761,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0.0045693010661702485,0.0001249500199920032,0.8981481481481481,0.013002409887646258,0.0,0.0,0.0,1.0,1.0,0.0006466878895156146,0.0012638401296246283,0.0,0.09737827715355805,0.9705882352941176,0.8181818181818182,0.13274336283185842,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,0.004738534438991369,6.211800993888159e-05,0.8981481481481481,0.006499589737625906,0.0,0.0,0.0,1.0,1.0,0.0002984713336225914,0.0011669115740340563,0.06516599190283401,0.0449438202247191,0.9705882352941176,0.8181818181818182,0.13274336283185842,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0.004907767811812489,0.0016593362654938023,0.6759259259259259,0.01449163000148599,0.125,0.2222222222222222,0.08695652173913043,1.0,0.0,0.0033826751143893686,0.0059314970245594985,0.0,0.0,0.9705882352941176,0.8181818181818182,0.34513274336283184,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
