Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
780,259.88,0.0,0.0,0,0,0,1,0,107682000.0,414352.77820532565,0.0,0,2019,10,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,88.0,0.0,0.0,0,0,0,1,0,36469400.0,414425.0,0.0,0,2019,10,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
782,1.0,0.0,0.0,0,0,0,1,0,411000.0,411000.0,0.0,0,2019,10,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,31.93,108.0,295.11,4,2,2,1,1,46000000.0,155874.080851208,76.34,4300000,2016,9,1908.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,30.98,108.0,288.6,3,2,2,1,1,43360000.0,150242.55024255026,76.34,3900000,2016,6,1908.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,21.9,108.0,188.35,3,2,2,1,1,28940000.0,153650.11945845498,38.17,1900000,2015,2,1907.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
786,30.51,108.0,247.38,4,2,2,1,1,47000000.0,189991.1067992562,38.17,2500000,2015,2,1907.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,30.98,108.0,288.6,3,2,2,1,1,45800000.0,158697.15869715868,76.34,4800000,2015,4,1907.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
789,62.33,61.0,123.34,4,2,3,1,0,23800000.0,192962.54256526675,0.0,0,2019,10,1958.0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
791,33.75,60.0,85.79,3,2,1,1,0,8800000.0,102576.05781559618,0.0,0,2019,9,1959.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
792,30.67,61.0,56.97,1,1,1,1,0,14600000.0,256275.23257855012,0.0,0,2019,10,1958.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
916,17.0,66.0,86.45,2,2,1,1,0,9360000.0,108270.67669172931,0.0,0,2019,10,1953.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917,44.36,108.0,251.33,3,2,2,1,0,47500000.0,188994.5489993236,42.7,3000000,2019,7,1911.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
918,9.63,97.0,141.76,2,2,1,1,1,25280000.0,178329.5711060948,55.26,0,2019,10,1922.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
948,7.64,0.0,0.0,0,0,0,1,0,244693.0,32027.879581151832,0.0,0,2019,10,2019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
949,44.47,84.0,73.99,2,2,1,1,1,8000000.0,108122.71928639006,0.0,0,2019,10,1935.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
976,136.7,104.0,294.28,3,2,2,1,1,38660000.0,131371.48294141635,59.0,0,2019,9,1915.0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
977,21.63,108.0,114.6,2,2,1,1,0,14080000.0,122862.12914485169,32.85,1900000,2019,9,1911.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
979,24.57,87.0,84.39,2,1,1,1,1,15080000.0,178694.15807560142,0.0,0,2019,10,1932.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
982,70.61,106.0,320.5,3,2,4,1,0,88000000.0,274570.98283931357,0.0,0,2019,10,1913.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
983,70.61,106.0,320.3,3,2,4,1,0,88000000.0,274742.428972838,0.0,0,2019,10,1913.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
