district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
10,4.0,Quotient,0.0,0.0,0,0,0,1,0,1600000.0,400000.0,0.0,0,2019,10,2019.0,1,0,0
10,10.65,Quotient,107.0,88.7,2,1,1,1,1,18250000.0,205749.71815107105,0.0,0,2019,9,1912.0,2,1,0
5,24.7,Quotient,83.0,159.28,3,2,2,1,0,25880000.0,162481.1652435962,0.0,0,2019,10,1936.0,2,1,0
5,14.62,Quotient,87.0,94.12,2,2,1,1,1,18700000.0,198682.53293667655,0.0,0,2019,10,1932.0,2,1,0
5,18.33,Quotient,61.0,86.98,0,0,0,0,1,13000000.0,149459.64589560818,0.0,0,2019,10,1958.0,2,1,0
2,17.94,Quotient,106.0,272.04999999999995,4,2,1,1,1,51200000.0,188200.69840102925,56.14,3500000,2019,9,1913.0,1,1,2
10,5.54,Quotient,108.0,57.32,1,1,1,1,1,18800000.0,327983.2519190509,0.0,0,2016,9,1908.0,1,1,0
10,5.64,Quotient,108.0,76.58,1,1,1,1,1,21000000.0,274223.0347349177,20.73,2000000,2019,4,1911.0,1,1,1
10,7.22,Quotient,108.0,74.67,2,1,1,1,1,27000000.0,361591.0004017678,0.0,0,2019,8,1911.0,1,1,0
2,22.71,Quotient,61.0,101.45,3,2,1,1,0,14000000.0,137999.01429275505,0.0,0,2019,9,1958.0,3,1,0
2,9.71,Quotient,104.0,154.9,2,2,2,1,1,28000000.0,180761.78179470624,31.12,0,2019,9,1915.0,1,1,1
8,15.16,Quotient,75.0,82.64,1,1,1,1,0,12080000.0,146176.18586640852,0.0,0,2019,9,1944.0,1,1,0
8,1.75,Quotient,97.0,80.5,0,0,0,1,1,2600000.0,32298.136645962728,0.0,2600000,2019,10,1922.0,0,0,2
8,0.87,Quotient,97.0,40.24,0,0,0,1,1,1200000.0,29821.07355864811,40.24,1200000,2019,10,1922.0,0,0,1
8,28.25,Quotient,61.08333333333334,91.18,2,2,1,1,0,18500000.0,202895.37179205965,0.0,0,2019,9,1957.916666666667,1,1,0
8,15.71,Quotient,106.0,158.31,0,0,0,0,1,29600000.0,186974.92262017558,42.73,1000000,2019,10,1913.0,1,1,1
8,8.97,Quotient,63.0,33.72,0,0,0,0,0,4030000.0,119513.64175563464,0.0,0,2019,7,1956.0,1,1,0
8,10.97,Quotient,79.0,84.45,2,1,1,1,1,13500000.0,159857.90408525756,0.0,0,2019,10,1940.0,1,1,0
8,11.73,Quotient,79.0,92.1,1,1,0,1,1,22600000.0,245385.45059717694,0.0,0,2019,10,1940.0,1,1,0
8,5.25,Quotient,69.0,45.04,1,1,1,1,1,6800000.0,150976.90941385436,0.0,0,2019,9,1950.0,1,1,0
9,10.42,Quotient,107.0,155.09,3,2,2,1,1,34660000.0,223483.13882261913,14.46,1700000,2019,9,1912.0,1,1,1
9,6.97,Quotient,107.0,138.25,2,2,1,1,1,27900000.0,201808.3182640145,37.72,2700000,2019,8,1912.0,1,1,1
3,115.0,Quotient,75.0,107.66,2,1,3,1,0,42000000.0,390117.0351105332,0.0,0,2019,9,1944.0,2,1,0
12,3.31,Quotient,96.0,38.94,0,0,0,0,1,14000000.0,359527.478171546,0.0,0,2019,10,1923.0,2,1,0
6,20.98,Quotient,104.0,224.1,2,2,2,1,1,38800000.0,173136.99241410085,33.24,2500000,2019,7,1915.0,1,1,1
12,10.48,Quotient,72.0,120.55,2,1,2,1,1,23000000.0,190792.20240564086,0.0,0,2019,9,1947.0,1,1,0
12,12.55,Quotient,72.0,139.04,3,2,1,1,1,26000000.0,186996.54775604146,0.0,0,2019,9,1947.0,1,1,0
6,11.77,Quotient,75.0,102.52,4,2,2,1,1,25300000.0,246781.11587982837,0.0,0,2019,10,1944.0,1,1,0
8,6.37,Quotient,90.0,81.84,1,1,1,1,1,17280000.0,211143.69501466272,0.0,1500000,2019,10,1929.0,1,1,1
12,24.8,Quotient,76.0,94.94,3,2,2,1,0,18800000.0,198019.801980198,0.0,0,2019,10,1943.0,1,1,0
12,28.87,Quotient,77.0,94.15,2,2,1,1,1,22000000.0,233669.67604885818,0.0,0,2019,9,1942.0,2,1,0
7,26.88,Quotient,73.0,125.45,3,2,2,1,1,20300000.0,161817.4571542447,0.0,0,2019,10,1946.0,1,1,0
7,13.11,Quotient,108.0,61.05,1,1,1,1,1,16400000.0,268632.26863226865,8.48,1900000,2019,10,1911.0,1,1,1
9,4.03,Quotient,69.0,95.52,2,2,2,1,0,2010000.0,21042.7135678392,0.0,0,2019,10,1950.0,2,1,0
6,17.93,Quotient,92.0,70.47,0,1,2,1,1,15100000.0,214275.57826025263,13.81,0,2019,10,1927.0,1,1,1
8,4.96,Quotient,95.0,41.86,0,0,1,1,1,8150000.0,194696.607740086,0.0,0,2019,10,1924.0,1,1,0
8,5.73,Quotient,97.0,75.97,1,1,1,1,1,9850000.0,129656.44333289455,39.12,0,2019,10,1922.0,1,1,2
8,7.8,Quotient,108.0,120.81,2,2,1,1,1,35880000.0,296995.28184752923,29.77,3800000,2019,10,1911.0,1,1,1
8,20.16,Quotient,108.0,263.58,3,2,3,1,1,86360000.0,327642.4614917672,29.77,4000000,2019,10,1911.0,1,1,1
8,7.67,Quotient,108.0,91.03,2,2,1,1,1,30580000.0,335933.20883225306,0.0,0,2019,9,1911.0,1,1,0
8,18.85,Quotient,108.0,252.05,3,2,2,1,1,75500000.0,299543.74132116645,29.77,4000000,2019,9,1911.0,1,1,1
8,7.8,Quotient,108.0,120.81,2,2,1,1,1,34800000.0,288055.62453439285,29.77,2800000,2019,9,1911.0,1,1,1
8,1.44,Quotient,0.0,0.0,0,0,0,1,0,1276000.0,886111.1111111111,0.0,0,2019,10,2019.0,1,0,0
8,15.5,Quotient,0.0,0.0,0,0,0,1,0,13601000.0,877483.8709677418,0.0,0,2019,10,2019.0,1,0,0
10,3.09,Quotient,64.0,24.83,0,1,1,1,1,4980000.0,200563.83407168745,0.0,0,2019,10,1955.0,9,1,0
2,0.4,Quotient,92.0,34.18,1,1,1,1,1,4900000.0,143358.68929198358,0.0,0,2019,9,1927.0,1,1,0
2,9.68,Quotient,108.0,124.8,2,2,1,1,0,16000000.0,128205.1282051282,37.74,1950000,2019,9,1911.0,1,1,1
2,15.6,Quotient,108.0,188.49,3,2,2,1,0,24650000.0,130776.1684970025,43.59,2050000,2019,10,1911.0,1,1,1
10,9.69,Quotient,99.0,81.34,1,1,1,1,1,14400000.0,177034.6692894025,0.0,0,2019,9,1920.0,1,1,1
10,8.24,Quotient,108.0,95.77,2,1,1,1,1,28580000.0,298423.3058369009,13.93,2300000,2019,10,1911.0,2,1,1
10,8.24,Quotient,108.0,95.77,2,1,1,1,1,28620000.0,298840.97316487425,13.93,2300000,2019,10,1911.0,2,1,1
10,5.72,Quotient,108.0,57.86,1,1,1,1,1,17300000.0,298997.58036640164,0.0,0,2019,10,1911.0,2,1,0
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,18280000.0,301401.483924155,0.0,0,2019,10,1911.0,2,1,0
10,6.89,Quotient,108.0,69.9,2,1,1,1,1,19800000.0,283261.8025751073,0.0,0,2019,10,1911.0,2,1,0
10,5.72,Quotient,108.0,57.61,1,1,1,1,1,16350000.0,283804.8949835098,0.0,0,2019,10,1911.0,2,1,0
10,6.35,Quotient,75.0,60.47,0,1,1,1,1,9800000.0,162063.83330577143,0.0,0,2019,10,1944.0,1,1,0
2,5.57,Quotient,84.0,53.36,2,1,1,1,1,7200000.0,134932.53373313346,0.0,0,2019,10,1935.0,1,1,0
5,10.18,Quotient,67.8,36.61,2,0,1,1,0,4900000.0,133843.21223709368,0.0,0,2019,8,1951.2,1,1,0
5,7.39,Quotient,100.0,40.6,1,1,1,1,1,12160000.0,299507.3891625616,0.0,0,2019,10,1919.0,1,1,0
2,45.33,Quotient,0.0,99.24,6,2,3,1,0,15000000.0,151148.73035066505,0.0,0,2019,10,2019.0,1,1,0
2,12.8,Quotient,65.0,52.98,2,1,1,1,0,7200000.0,135900.33975084938,0.0,0,2019,8,1954.0,2,1,0
5,43.0,Quotient,58.0,130.7,0,0,0,0,0,19550000.0,149579.18898240247,0.0,0,2019,10,1961.0,1,1,0
8,6.0,Quotient,67.0,27.56,1,0,1,1,0,5500000.0,199564.58635703922,0.0,0,2019,9,1952.0,4,1,0
8,7.87,Quotient,67.0,70.03999999999999,2,1,1,1,1,11280000.0,161050.8280982296,0.0,0,2019,9,1952.0,1,1,0
8,5.91,Quotient,67.0,36.13,1,1,1,1,1,6460000.0,178798.78217547742,0.0,0,2019,9,1952.0,1,1,0
6,15.57,Quotient,107.0,204.41,3,2,2,1,1,37000000.0,181008.7569101316,41.04,2000000,2019,10,1912.0,1,1,1
6,9.54,Quotient,107.0,136.0,1,1,1,1,1,20850000.0,153308.82352941178,41.04,2200000,2019,10,1912.0,1,1,2
11,0.45,Quotient,94.0,38.68,0,0,0,1,1,2900000.0,74974.14684591521,0.0,2900000,2019,10,1925.0,0,0,1
9,11.84,Quotient,70.0,114.76,1,2,1,1,1,21000000.0,182990.58905542,0.0,0,2019,10,1949.0,1,1,0
9,4.31,Quotient,98.0,49.0,1,1,1,1,1,13500000.0,275510.20408163266,0.0,0,2019,10,1921.0,2,1,0
9,12.87,Quotient,76.0,131.32999999999998,0,0,0,0,1,27330000.0,208101.72847026575,0.0,0,2019,9,1943.0,1,1,0
3,8.23,Quotient,86.0,65.83,2,1,1,1,1,11000000.0,167097.06820598512,0.0,0,2019,10,1933.0,1,1,0
3,6.98,Quotient,97.0,44.15,0,0,0,0,1,8200000.0,185730.46432616079,0.0,0,2019,10,1922.0,1,1,0
12,4.45,Quotient,0.0,32.57,0,0,0,0,0,5800000.0,178077.98587657354,0.0,0,2019,10,2019.0,12,2,0
1,17.21,Quotient,73.0,107.92,2,2,2,1,1,19800000.0,183469.23647146035,0.0,0,2019,10,1946.0,5,1,0
6,9.64,Quotient,99.0,75.42,2,1,1,1,1,14820000.0,196499.60222752587,0.0,0,2019,10,1920.0,1,1,0
8,29.8,Quotient,68.0,108.61,3,2,2,1,0,12000000.0,110487.06380627933,0.0,0,2019,10,1951.0,2,1,0
4,0.03,Quotient,84.0,40.44,0,0,0,1,1,1700000.0,42037.586547972314,0.0,1700000,2019,10,1935.0,0,0,1
12,24.5,Quotient,54.0,77.44,2,2,2,1,0,18300000.0,236311.9834710744,0.0,0,2019,10,1965.0,1,2,0
9,5.55,Quotient,78.0,54.39,2,1,1,1,1,9200000.0,169148.74057731198,0.0,0,2019,10,1941.0,1,1,0
11,16.2,Quotient,91.0,165.16,4,1,0,1,1,36500000.0,220997.82029547106,0.0,0,2019,10,1928.0,1,1,0
6,13.56,Quotient,72.0,101.0,3,2,2,1,1,18880000.0,186930.6930693069,0.0,0,2019,10,1947.0,2,1,0
8,17.17,Quotient,67.0,96.29,2,1,1,1,1,12290000.0,127635.26845986086,0.0,0,2019,9,1952.0,2,1,0
8,17.12,Quotient,67.0,95.66,2,1,1,1,1,12210000.0,127639.55676353752,0.0,0,2019,9,1952.0,2,1,0
8,28.34,Quotient,72.0,150.56,4,2,2,1,1,27330000.0,181522.31668437828,0.0,0,2019,10,1947.0,1,1,0
2,3.86,Quotient,93.0,44.63,1,1,1,1,1,7800000.0,174770.33385615054,0.0,0,2019,10,1926.0,1,1,0
5,5.39,Quotient,81.5,62.14,1,1,1,1,1,7500000.0,120695.20437721275,0.0,0,2019,10,1937.5,9,1,0
8,17.14,Quotient,64.0,75.46,3,1,3,1,0,11800000.0,156374.23800689107,0.0,0,2019,9,1955.0,1,1,0
12,3.95,Quotient,71.0,42.49,1,1,1,1,1,10800000.0,254177.45351847497,0.0,0,2019,10,1948.0,1,1,0
12,9.93,Quotient,76.375,118.09,3,2,2,1,1,30400000.0,257430.7731391312,0.0,0,2019,9,1942.625,2,1,0
7,20.38,Quotient,105.0,174.38,3,2,2,1,1,32600000.0,186948.0445005161,31.72,2200000,2019,10,1914.0,1,1,1
7,59.02,Quotient,104.0,512.72,0,0,0,0,1,81880000.0,159697.3006709315,160.9,7300000,2019,8,1915.0,1,1,5
11,18.71,Quotient,86.0,158.02,2,2,2,1,0,32500000.0,205670.1683331224,42.23,0,2019,10,1933.0,2,1,1
11,13.56,Quotient,70.0,136.12,3,2,2,1,0,26500000.0,194681.16367910663,0.0,0,2019,8,1949.0,1,1,0
9,4.39,Quotient,75.0,50.34,0,0,1,1,1,12180000.0,241954.7079856973,0.0,0,2019,10,1944.0,1,1,0
4,18.26,Quotient,79.0,137.0,2,2,2,1,1,26000000.0,189781.02189781022,0.0,0,2019,10,1940.0,1,1,0
11,15.0,Quotient,70.4,44.06,1,2,1,1,0,9320000.0,211529.73218338628,0.0,0,2019,9,1948.6,1,1,0
8,1.75,Quotient,97.0,80.5,0,0,0,1,1,2600000.0,32298.136645962728,0.0,2600000,2019,10,1922.0,0,0,2
8,0.87,Quotient,97.0,40.24,0,0,0,1,1,1300000.0,32306.163021868782,40.24,1300000,2019,10,1922.0,0,0,1
8,95.0,Quotient,55.0,353.63,4,2,3,1,1,100580000.0,284421.57056810794,0.0,0,2019,9,1964.0,2,1,0
8,13.22,Quotient,68.0,86.88,2,1,1,1,1,15000000.0,172651.93370165743,0.0,0,2019,10,1951.0,3,1,0
8,6.07,Quotient,68.0,58.18,2,1,1,1,1,8830000.0,151770.36782399454,0.0,0,2019,9,1951.0,1,1,0
10,7.9,Quotient,107.0,80.98,0,0,0,0,1,23500000.0,290195.10990367987,0.0,0,2019,10,1912.0,1,1,0
2,9.32,Quotient,108.0,136.68,2,2,1,1,1,20920000.0,153058.23822066135,43.22,2250000,2019,10,1911.0,2,1,1
2,4.14,Quotient,91.0,42.91,1,1,1,1,1,7300000.0,170123.51433232348,0.0,0,2019,10,1928.0,1,1,0
2,11.36,Quotient,106.0,158.7,3,2,2,1,1,29800000.0,187775.677378702,27.87,2800000,2019,10,1913.0,1,1,1
5,25.67,Quotient,49.0,57.98,2,1,1,1,0,5895766.0,101686.20213866852,0.0,0,2019,10,1970.0,1,1,0
2,28.33,Quotient,66.0,123.0,3,2,1,1,0,14580000.0,118536.58536585367,0.0,0,2019,10,1953.0,2,1,0
1,77.97,Quotient,0.0,0.0,0,0,0,1,0,45991335.0,589859.3689880724,0.0,0,2019,11,2019.0,4,0,0
1,5.45,Quotient,0.0,0.0,0,0,0,1,0,3216525.0,590188.0733944954,0.0,0,2019,11,2019.0,1,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,0.02,Quotient,0.0,0.0,0,0,0,1,0,14040.0,702000.0,0.0,0,2019,11,2019.0,3,0,0
1,10.17,Quotient,0.0,0.0,0,0,0,1,0,5996445.0,589620.9439528022,0.0,0,2019,11,2019.0,1,0,0
1,3.98,Quotient,0.0,0.0,0,0,0,1,0,2345070.0,589213.5678391961,0.0,0,2019,11,2019.0,1,0,0
1,1.32,Quotient,0.0,0.0,0,0,0,1,0,779610.0,590613.6363636364,0.0,0,2019,11,2019.0,1,0,0
1,1.32,Quotient,0.0,0.0,0,0,0,1,0,779610.0,590613.6363636364,0.0,0,2019,11,2019.0,1,0,0
1,1.65,Quotient,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,11,2019.0,1,0,0
1,1.65,Quotient,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,11,2019.0,1,0,0
1,1.65,Quotient,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,11,2019.0,1,0,0
1,1.65,Quotient,0.0,0.0,0,0,0,1,0,973635.0,590081.8181818182,0.0,0,2019,11,2019.0,1,0,0
1,3.32,Quotient,0.0,0.0,0,0,0,1,0,1959360.0,590168.6746987952,0.0,0,2019,11,2019.0,1,0,0
1,3.32,Quotient,0.0,0.0,0,0,0,1,0,1959360.0,590168.6746987952,0.0,0,2019,11,2019.0,1,0,0
1,2.64,Quotient,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,11,2019.0,1,0,0
1,2.64,Quotient,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,11,2019.0,1,0,0
1,2.64,Quotient,0.0,0.0,0,0,0,1,0,1557270.0,589875.0,0.0,0,2019,11,2019.0,1,0,0
1,5.45,Quotient,0.0,0.0,0,0,0,1,0,3216525.0,590188.0733944954,0.0,0,2019,11,2019.0,1,0,0
1,35.13,Quotient,0.0,0.0,0,0,0,1,0,20720895.0,589834.756618275,0.0,0,2019,11,2019.0,4,0,0
1,146.46,Quotient,0.0,0.0,0,0,0,1,0,86394945.0,589887.6485047111,0.0,0,2019,11,2019.0,4,0,0
1,33.07,Quotient,0.0,0.0,0,0,0,1,0,19506045.0,589841.0946477171,0.0,0,2019,11,2019.0,3,0,0
1,33.07,Quotient,0.0,0.0,0,0,0,1,0,19506045.0,589841.0946477171,0.0,0,2019,11,2019.0,3,0,0
1,994.49,Quotient,0.0,0.0,0,0,0,1,0,586623960.0,589874.1666582872,0.0,0,2019,11,2019.0,4,0,0
10,12.71,Quotient,108.0,103.19,2,1,1,1,0,21000000.0,203508.0918693672,0.0,0,2019,10,1911.0,1,1,0
1,29.48,Quotient,69.0,105.69,4,0,3,1,1,14380000.0,136058.28365975968,0.0,0,2019,8,1950.0,1,1,0
1,43.69,Quotient,100.0,320.1,3,2,2,1,1,43750000.0,136676.03873789439,74.86,0,2019,10,1919.0,1,1,2
10,15.25,Quotient,67.0,118.75,1,1,1,1,1,31500000.0,265263.15789473685,0.0,0,2019,8,1952.0,1,1,0
2,27.28,Quotient,104.0,280.19,4,2,2,1,1,40000000.0,142760.26981690995,77.52,0,2019,9,1915.0,1,1,2
2,4.91,Quotient,0.0,21.28,1,1,1,1,0,2000000.0,93984.96240601504,0.0,0,2019,10,2019.0,1,1,0
2,1.51,Quotient,82.0,38.02,0,0,0,1,1,2500000.0,65754.86586007364,38.02,2500000,2019,10,1937.0,0,0,1
2,1.61,Quotient,82.0,52.3,0,0,0,1,1,2280000.0,43594.646271510515,52.3,2280000,2019,11,1937.0,0,0,1
5,16.66,Quotient,78.0,73.4,0,0,0,0,0,12120000.0,165122.6158038147,0.0,0,2019,10,1941.0,1,1,0
5,28.2,Quotient,66.0,102.36,3,2,1,1,0,16000000.0,156311.05900742474,0.0,0,2019,10,1953.0,2,1,0
5,29.6,Quotient,66.0,102.36,3,2,1,1,0,16000000.0,156311.05900742474,0.0,0,2019,10,1953.0,2,1,0
5,15.2,Quotient,65.0,50.16,4,2,2,1,0,7000000.0,139553.42902711325,0.0,0,2019,10,1954.0,1,1,0
5,0.78,Quotient,0.0,39.35,0,0,0,1,1,2500000.0,63532.401524777626,39.35,2500000,2019,10,2019.0,0,0,1
8,19.52,Quotient,106.0,257.79,0,0,0,0,1,90317600.0,350353.38841692853,0.0,0,2016,3,1910.0,1,1,0
8,0.3,Quotient,106.0,55.08,0,0,0,1,1,5000000.0,90777.05156136527,54.98,5000000,2016,3,1910.0,0,0,2
8,16.42,Quotient,106.0,197.59,0,0,0,0,1,69310000.0,350776.86117718514,0.0,0,2016,3,1910.0,1,1,0
8,11.51,Quotient,106.0,188.56,0,0,0,0,1,58880400.0,312263.4705133644,27.49,2400000,2016,3,1910.0,1,1,1
8,0.15,Quotient,106.0,27.540000000000006,0,0,0,1,1,2600000.0,94408.13362381989,27.49,2600000,2016,3,1910.0,0,0,1
8,14.66,Quotient,106.0,202.44,0,0,0,0,1,63882800.0,315564.1177632879,27.49,2600000,2016,3,1910.0,1,1,1
8,10.29,Quotient,106.0,168.89999999999995,0,0,0,0,1,51920400.0,307403.1971580817,27.49,2400000,2016,3,1910.0,1,1,1
8,4.16,Quotient,66.0,53.04,2,1,1,1,1,6660000.0,125565.61085972849,0.0,0,2019,10,1953.0,2,1,0
6,29.98,Quotient,100.0,242.29,3,2,2,1,1,34800000.0,143629.5348549259,41.26,0,2019,10,1919.0,1,1,1
8,2.84,Quotient,71.0,29.9,1,1,1,1,1,5200000.0,173913.04347826086,0.0,0,2019,10,1948.0,1,1,0
6,34.77,Quotient,87.0,315.0,0,0,0,0,1,40800000.0,129523.80952380953,76.5,0,2019,10,1932.0,1,1,2
8,11.93,Quotient,82.0,138.7,3,2,2,1,1,13200000.0,95169.43042537851,0.0,0,2019,10,1937.0,1,1,0
8,124.0,Quotient,56.0,294.9,0,3,3,1,0,73000000.0,247541.5395049169,0.0,0,2019,9,1963.0,2,1,0
4,7.01,Quotient,101.0,81.98,1,2,1,1,1,20100000.0,245181.7516467431,0.0,0,2019,10,1918.0,1,1,0
9,6.42,Quotient,79.0,69.77000000000001,2,1,1,1,1,13550000.0,194209.54564999283,0.0,0,2019,10,1940.0,1,1,0
7,57.34,Quotient,104.0,441.74,0,0,0,0,1,75880000.0,171775.25241092045,96.54,4500000,2019,10,1915.0,1,1,3
12,5.34,Quotient,76.375,52.26,1,1,1,1,1,4500000.0,86107.92192881745,0.0,0,2019,10,1942.625,2,1,0
12,20.5,Quotient,86.0,147.82,0,0,0,0,1,37000000.0,250304.4242998241,0.0,0,2019,10,1933.0,1,1,0
5,6.43,Quotient,94.0,62.97,1,1,1,1,1,14750000.0,234238.52628235673,0.0,0,2019,9,1925.0,2,1,0
8,17.08,Quotient,79.0,149.91,0,1,1,1,0,24200000.0,161430.19144820227,0.0,0,2019,9,1940.0,3,1,0
8,15.63,Quotient,103.0,99.5,2,1,1,1,1,18760000.0,188542.7135678392,0.0,0,2019,10,1916.0,1,1,0
8,12.98,Quotient,97.0,91.23,1,0,1,1,1,12260000.0,134385.6187657569,31.36,1200000,2019,10,1922.0,1,1,2
12,5.35,Quotient,71.0,56.63,2,2,1,1,1,15850000.0,279886.9856966273,0.0,0,2019,10,1948.0,1,1,0
11,5.63,Quotient,94.0,84.43,3,2,2,1,1,19000000.0,225038.49342650714,40.9,3000000,2019,10,1925.0,3,1,1
9,1.86,Quotient,78.0,29.5,0,0,0,0,1,5700000.0,193220.33898305087,0.0,0,2019,10,1941.0,1,1,0
12,6.42,Quotient,70.0,70.97,1,2,1,1,1,19390000.0,273214.03409891506,0.0,0,2019,10,1949.0,1,1,0
12,13.1,Quotient,78.0,135.45999999999998,4,1,0,1,1,34600000.0,255425.9560017718,0.0,0,2019,10,1941.0,3,1,0
8,25.09,Quotient,85.0,172.79999999999995,3,2,2,1,1,42500000.0,245949.0740740741,0.0,0,2019,10,1934.0,5,1,0
5,4.85,Quotient,84.0,38.75,1,1,1,1,1,6000000.0,154838.70967741936,0.0,0,2019,10,1935.0,2,1,0
12,2.82,Quotient,65.0,33.17,0,0,0,0,1,7000000.0,211034.0669279469,0.0,0,2019,10,1954.0,2,1,0
12,14.95,Quotient,74.0,150.22,4,2,2,1,1,43000000.0,286246.8379709759,0.0,0,2019,8,1945.0,1,1,0
12,4.01,Quotient,74.0,35.41000000000001,0,0,0,1,1,3000000.0,84721.8299915278,0.0,3000000,2019,8,1945.0,0,0,1
3,30.0,Quotient,63.0,95.7,3,2,1,1,0,11000000.0,114942.52873563216,0.0,0,2019,10,1956.0,1,1,0
7,0.14,Quotient,0.0,22.9,0,0,0,1,1,1200000.0,52401.74672489084,22.9,1200000,2019,8,2019.0,0,0,1
11,6.3,Quotient,95.0,54.38,1,2,1,1,1,16550000.0,304339.8308201545,0.0,0,2019,10,1924.0,2,1,0
11,5.63,Quotient,94.0,40.06,1,1,1,1,1,14400000.0,359460.8087868197,0.0,0,2019,11,1925.0,3,1,0
11,9.1,Quotient,97.0,45.09,0,0,0,0,1,9200000.0,204036.37170104234,0.0,0,2019,10,1922.0,2,1,0
4,35.63,Quotient,99.0,179.01,3,2,2,1,1,27780000.0,155186.861069214,41.26,0,2019,9,1920.0,1,1,1
8,6.01,Quotient,78.0,40.2,1,1,1,1,1,7550000.0,187810.94527363183,0.0,0,2019,10,1941.0,1,1,0
6,12.46,Quotient,107.0,132.15,3,2,2,1,1,27300000.0,206583.42792281497,0.0,0,2019,8,1912.0,1,1,0
6,15.01,Quotient,107.0,192.56,3,2,2,1,1,34380000.0,178541.75321977565,41.04,2400000,2019,10,1912.0,1,1,1
6,8.42,Quotient,107.0,91.12,1,1,1,1,1,19300000.0,211808.60403863038,0.0,0,2019,10,1912.0,1,1,0
8,0.87,Quotient,97.0,40.24,0,0,0,1,1,1300000.0,32306.163021868782,40.24,1300000,2019,11,1922.0,0,0,1
6,9.54,Quotient,107.0,135.06,1,1,1,1,1,21750000.0,161039.5379831186,41.04,2950000,2019,10,1912.0,1,1,1
8,4.32,Quotient,93.0,37.24,1,1,1,1,1,10500000.0,281954.8872180451,0.0,0,2019,10,1926.0,1,1,0
8,3.93,Quotient,71.0,44.47,2,1,1,1,1,8200000.0,184393.97346525747,0.0,0,2019,11,1948.0,1,1,0
8,14.66,Quotient,75.0,140.55,3,2,2,1,1,29300000.0,208466.73781572396,0.0,0,2019,10,1944.0,1,1,0
8,3.43,Quotient,70.0,31.76,1,1,1,1,1,5330000.0,167821.15869017632,0.0,0,2019,9,1949.0,1,1,0
8,34.17,Quotient,83.0,388.6,3,1,0,1,1,75750000.0,194930.5198147195,0.0,0,2019,10,1936.0,2,1,2
2,5.13,Quotient,95.0,52.5,1,1,1,1,1,12580000.0,239619.04761904766,0.0,0,2019,10,1924.0,1,1,0
5,7.34,Quotient,75.0,74.91,2,1,2,1,1,15380000.0,205313.04231744763,0.0,0,2019,9,1944.0,1,1,0
2,7.48,Quotient,76.0,52.58,1,1,1,1,1,8450000.0,160707.4933434766,0.0,0,2019,10,1943.0,1,1,0
10,19.99,Quotient,102.0,224.77,3,2,2,1,1,50000000.0,222449.61516216575,33.17,0,2019,10,1917.0,2,1,1
10,8.76,Quotient,71.0,85.01,2,2,2,1,1,20580000.0,242089.1659804729,0.0,0,2019,10,1948.0,2,1,0
10,6.89,Quotient,108.0,69.9,2,1,1,1,1,19850000.0,283977.1101573677,0.0,0,2019,10,1911.0,2,1,0
