Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
427,7.92,0.0,0.0,0,0,0,1,0,3024600.0,381893.9393939394,0.0,0,2019,10,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,35.48,69.0,97.98,2,2,2,1,0,10000000.0,102061.64523372117,0.0,0,2019,8,1950.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,0.0,86.0,157.99,3,2,2,1,1,7100000.0,44939.553136274444,0.0,0,2019,8,1933.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
431,34.88,62.0625,100.67,3,2,2,1,0,6400000.0,63574.053839276836,0.0,0,2019,10,1956.9375,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432,40.12,62.0625,117.45,3,2,2,1,0,18000000.0,153256.70498084294,0.0,0,2019,10,1956.9375,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
433,38.51,85.0,210.34,4,2,2,1,1,24000000.0,114100.97936673956,0.0,0,2019,10,1934.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,10.48,83.0,55.69,0,0,0,1,1,1305000.0,23433.29143472796,0.0,1305000,2019,10,1936.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
542,10.48,83.0,55.69,0,0,0,1,1,1305000.0,23433.29143472796,0.0,1305000,2019,10,1936.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
543,14.18,83.0,73.87,0,0,0,1,1,1740000.0,23554.8937322323,0.0,1740000,2019,10,1936.0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
544,131.31,92.0,261.28,5,3,2,1,1,31200000.0,119412.12492345377,72.52,3400000,2019,10,1927.0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
634,6.13,92.0,46.27,1,1,1,1,1,8700000.0,188026.7992219581,0.0,0,2019,10,1927.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
637,20.88,62.0625,46.5,6,0,6,1,0,6440000.0,138494.62365591398,0.0,0,2019,11,1956.9375,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
638,30.38,62.0625,78.35,2,2,1,1,0,10150000.0,129546.90491384812,0.0,0,2019,10,1956.9375,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,24.94,97.0,131.42,2,2,1,1,1,19000000.0,144574.6461725765,40.27,0,2019,10,1922.0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,1.41,77.0,9.51,0,0,0,0,1,1200000.0,126182.96529968455,0.0,0,2019,11,1942.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
641,21.21,62.0625,70.48,3,2,1,1,0,13700000.0,194381.38479001133,0.0,0,2019,9,1956.9375,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,15.18,86.0,103.99,2,1,1,1,1,15000000.0,144244.63890758724,13.01,0,2019,10,1933.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643,121.26,76.0,224.24,5,3,3,1,1,25000000.0,111487.69175882984,0.0,0,2019,9,1943.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644,33.23,96.0,229.03,2,2,2,1,1,19000000.0,82958.56438021219,79.16,0,2019,9,1923.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,20.67,108.0,167.59,3,2,2,1,1,27110000.0,161763.82839071544,46.7,2200000,2017,4,1909.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646,38.03,108.0,323.0900000000001,4,3,2,1,1,49880000.0,154384.22730508525,93.4,4400000,2017,6,1909.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,38.03,108.0,323.0900000000001,4,2,3,1,1,48500000.0,150112.97161781546,93.4,4500000,2019,3,1911.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,48.0,72.0,82.35,2,1,1,1,1,10420000.0,126533.09046751673,0.0,0,2019,11,1947.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650,31.98,69.0,88.69,3,2,1,1,0,11200000.0,126282.55722178375,0.0,0,2019,10,1950.0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667,82.14,88.0,217.47,4,2,2,1,1,25500000.0,117257.55276589876,35.09,0,2019,10,1931.0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
721,22.0,71.0,89.28,3,2,1,1,0,8880000.0,99462.36559139783,0.0,0,2019,11,1948.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
722,36.5,71.0,102.57,3,2,1,1,1,21700000.0,211562.83513697964,0.0,0,2019,10,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764,26.5,62.0625,74.54,2,2,1,1,0,10500000.0,140863.9656560236,0.0,0,2019,10,1956.9375,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840,52.84,105.0,229.58,4,2,2,1,1,34000000.0,148096.52408746403,25.17,1900000,2019,11,1914.0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841,40.1,85.0,72.86,2,2,1,1,1,7700000.0,105682.1301125446,0.0,0,2019,9,1934.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
842,44.88,61.0,96.49,4,2,2,1,0,12800000.0,132656.23380661212,0.0,0,2019,10,1958.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843,27.0,0.0,95.17,3,2,2,1,0,12000000.0,126090.1544604392,0.0,0,2019,7,2019.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
845,41.98,62.0625,103.15,3,2,2,1,0,10880000.0,105477.46000969461,0.0,0,2019,10,1956.9375,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846,19.45,72.0,79.35,3,2,1,1,0,11200000.0,141146.8178954001,0.0,0,2019,10,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,29.29,73.0,129.25,3,2,2,1,1,10500000.0,81237.91102514506,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,29.91,84.0,92.72,2,2,1,1,1,13500000.0,145599.65487489215,0.0,0,2019,10,1935.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,25.89,83.0,91.71,3,2,2,1,1,19200000.0,209355.57736342825,0.0,0,2019,10,1936.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,120.58,98.0,250.36,3,2,3,1,0,42600000.0,170154.97683335995,29.53,0,2019,9,1921.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,27.73,99.0,72.5,1,1,1,1,1,9900000.0,136551.72413793104,16.08,0,2019,10,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
856,25.92,72.0,49.55,1,1,1,1,0,5480000.0,110595.35822401613,0.0,0,2019,10,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
857,17.8,70.2,83.89999999999998,2,2,1,1,0,8800000.0,104886.76996424317,0.0,0,2019,9,1948.8,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
858,13.37,85.0,29.15,1,0,1,1,1,3700000.0,126929.67409948545,0.0,0,2019,10,1934.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,2.55,0.0,0.0,0,0,0,1,0,59126.0,23186.66666666667,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
930,20.1,88.0,80.30000000000003,2,2,1,1,1,12870000.0,160273.9726027397,0.0,0,2019,10,1931.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
931,2.04,98.0,23.81,1,1,1,1,1,4250000.0,178496.43007139856,0.0,0,2019,8,1921.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,3.71,85.0,45.39,1,1,1,1,1,5780000.0,127340.82397003744,0.0,0,2019,10,1934.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,593.0,0.0,0.0,0,0,0,1,0,1300000.0,2192.2428330522766,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,31.0,102.0,217.3,3,2,2,1,1,25660000.0,118085.59595029912,54.28,2000000,2019,9,1917.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,20.1,88.0,81.05,2,2,1,1,1,12800000.0,157927.2054287477,0.0,0,2019,10,1931.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1059,65.9,100.0,272.31,4,2,2,1,1,34700000.0,127428.2986302376,56.62,0,2019,9,1919.0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,87.4,66.5,59.02,3,2,2,1,0,24500000.0,415113.52084039315,0.0,0,2019,8,1952.5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1062,68.77,102.0,175.86,3,2,2,1,1,29680000.0,168770.61298760376,26.75,0,2019,9,1917.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,149.94,107.0,226.29,4,2,2,1,1,35580000.0,157231.87060851118,35.02,2500000,2019,10,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1067,156.75,107.0,262.42,4,2,2,1,1,43000000.0,163859.46193125527,70.04,5000000,2019,10,1912.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,13.89,108.0,113.67,0,0,0,0,1,24860000.0,218703.2638339052,43.74,1600000,2019,9,1911.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1070,11.9,108.0,60.17,0,0,0,0,1,21800000.0,362306.79740734585,0.0,0,2019,9,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1071,0.59,101.0,35.33,0,0,0,1,1,1800000.0,50948.20266062836,35.33,1800000,2019,10,1918.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1072,27.16,101.0,128.1,3,2,2,1,1,20200000.0,157689.30523028885,0.0,0,2019,10,1918.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,19.03,62.0625,77.35,2,2,1,1,0,16000000.0,206851.97155785392,0.0,0,2019,11,1956.9375,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1074,30.29,86.0,149.54,2,2,1,1,1,14700000.0,98301.45780393208,34.35,0,2017,4,1931.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1075,28.15,102.0,226.36,3,2,2,1,1,41680000.0,184131.47199151796,20.38,2000000,2019,10,1917.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,21.97,88.0,87.8,3,2,2,1,1,16000000.0,182232.34624145785,0.0,0,2019,10,1931.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1077,40.71,95.0,206.17,3,2,2,1,1,27180000.0,131832.95338798082,0.0,0,2019,10,1924.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,12.72,96.0,120.44,2,2,1,1,1,16100000.0,133676.51942876118,42.9,2000000,2019,9,1923.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1143,3.71,85.0,45.32,1,1,1,1,1,5300000.0,116946.16063548102,0.0,0,2019,10,1934.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1172,36.8,99.0,190.81,4,2,2,1,1,27000000.0,141502.0177139563,0.0,0,2019,10,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1252,42.26,83.0,155.0,3,2,2,1,1,19500000.0,125806.45161290324,0.0,0,2019,11,1936.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253,26.94,85.0,129.42000000000002,2,2,1,1,1,15000000.0,115901.71534538711,43.92,1800000,2019,10,1934.0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1254,46.4,80.0,162.3,3,2,2,1,1,20200000.0,124460.87492298213,34.79,0,2019,10,1939.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1255,36.27,103.0,226.08,3,2,2,1,1,27160000.0,120134.46567586696,70.32,0,2019,9,1916.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1256,36.25,62.0625,88.22,0,1,1,1,0,17300000.0,196100.65744729087,0.0,0,2019,9,1956.9375,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257,0.03,83.0,38.79,0,0,0,1,1,1750000.0,45114.72028873421,0.0,1750000,2019,11,1936.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1258,0.03,83.0,38.79,0,0,0,1,1,1700000.0,43825.72828048466,38.79,1700000,2019,11,1936.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1259,21.62,89.0,85.66,2,2,1,1,0,10000000.0,116740.60238150829,0.0,0,2019,10,1930.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1260,35.11,70.0,109.97,3,2,2,1,0,8025709.0,72980.89478948804,0.0,0,2019,9,1949.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1262,23.35,82.0,144.17,2,2,2,1,0,16000000.0,110980.09294582787,0.0,0,2019,11,1937.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1264,287.62,0.0,0.0,0,0,0,1,1,134097255.0,466230.6341700856,0.0,0,2013,7,2013.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,19.75,0.0,61.08,0,0,0,0,0,18600000.0,304518.6640471513,0.0,0,2019,11,2019.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266,35.8,99.0,181.06,3,2,2,1,1,26500000.0,146360.3225450127,0.0,0,2019,11,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,36.8,99.0,190.81,3,2,2,1,1,27800000.0,145694.6700906661,0.0,0,2019,10,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1271,39.83,97.0,187.5,3,2,2,1,1,22360000.0,119253.33333333331,18.42,0,2019,10,1922.0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1276,21.87,83.0,74.49000000000002,2,2,1,1,0,10600000.0,142300.97999731507,0.0,0,2019,11,1936.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1277,32.69,99.0,201.86,2,2,2,1,1,26300000.0,130288.31863667887,0.0,0,2019,10,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1451,25.23,71.0,95.31,13,1,13,1,0,14000000.0,146889.0987304585,0.0,0,2019,10,1948.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1452,57.5,0.0,0.0,0,0,0,1,0,1622363.0,28215.008695652174,0.0,0,2019,11,2019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1453,33.05,77.0,94.3,3,2,1,1,0,10800000.0,114528.10180275716,0.0,0,2019,10,1942.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1454,28.43,88.0,111.97,3,2,2,1,1,17270000.0,154237.74225238906,0.0,0,2019,10,1931.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1455,54.81,108.0,247.47000000000003,3,2,2,1,1,40000000.0,161635.7538287469,44.66,2000000,2019,9,1911.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1456,22.11,106.0,110.54999999999998,2,1,1,1,1,18400000.0,166440.5246494799,0.0,0,2019,11,1913.0,16,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1457,182.3,84.0,857.91,24,0,0,1,1,25300000.0,29490.27287244583,0.0,0,2019,10,1935.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1458,124.8,0.0,0.0,0,0,0,1,0,5016356.0,40195.160256410265,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1459,65.66,107.0,160.52999999999997,2,2,2,1,1,24500000.0,152619.44807824085,27.88,1300000,2019,10,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1460,32.25,0.0,77.79,0,0,0,0,0,12000000.0,154261.47319706902,0.0,0,2019,10,2019.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1461,92.5,0.0,0.0,0,0,0,1,0,1000000.0,10810.81081081081,0.0,0,2019,11,2019.0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1462,30.72,71.0,103.71,4,0,4,1,0,14300000.0,137884.4855848038,0.0,0,2019,11,1948.0,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1531,0.03,73.0,0.13,3,2,2,1,1,13820.0,106307.6923076923,0.0,0,2019,11,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
