Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
817,8.49,74.0,47.91,2,1,1,1,0,8900000.0,185764.9759966604,0.0,0,2019,11,1945.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
818,19.81,106.0,214.15,0,0,0,0,1,63980000.0,298762.549614756,29.74,4400000,2019,10,1913.0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
821,18.67,67.0,99.18,4,2,2,1,0,14300000.0,144182.29481750348,0.0,0,2019,10,1952.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
822,18.88,92.0,147.1,2,2,2,1,1,37500000.0,254928.61998640388,12.01,0,2019,10,1927.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
823,4.07,99.0,46.34,1,1,1,1,1,10880000.0,234786.3616745792,0.0,0,2019,9,1920.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,6.67,95.0,60.2,2,1,1,1,1,16880000.0,280398.6710963455,0.0,0,2019,10,1924.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
830,24.82,73.0,128.82,3,2,2,1,0,20360000.0,158049.99223723027,0.0,0,2019,10,1946.0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,21.0,63.0,63.75,2,1,1,1,0,14000000.0,219607.84313725488,0.0,0,2019,10,1956.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,3.31,98.0,53.56,0,0,0,0,1,10160000.0,189693.8013442868,0.0,0,2019,10,1921.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,32.8,70.0,121.09,3,2,2,1,0,16500000.0,136262.28425138327,0.0,0,2019,10,1949.0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,420.71,0.0,0.0,0,0,0,1,0,21102814.0,50160.0009507737,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896,1.79,68.0,26.58,0,0,0,0,1,3500000.0,131677.95334838226,0.0,0,2019,10,1951.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,4.6,77.0,43.86,1,1,1,1,1,6050000.0,137938.89648882812,0.0,0,2019,11,1942.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
934,40.0,63.0,111.3,3,2,2,1,0,20180000.0,181311.76999101532,0.0,0,2019,10,1956.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
936,5.92,97.0,63.9,1,1,1,1,1,12500000.0,195618.15336463228,0.0,0,2019,10,1922.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
951,5.24,64.0,44.51,1,1,1,1,1,6700000.0,150527.97124241744,0.0,0,2019,7,1955.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,0.69,0.0,0.0,0,0,0,1,0,35372.0,51263.76811594203,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
956,27.2,68.0,98.74,3,2,1,1,0,9300000.0,94186.75308892039,0.0,0,2019,9,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,0.75,70.0,2.54,3,2,2,1,0,225000.0,88582.67716535431,0.0,0,2019,11,1949.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1008,3.81,97.0,36.59,1,1,1,1,1,7000000.0,191309.10084722601,0.0,0,2019,10,1922.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1009,22.57,73.0,109.76,2,2,1,1,0,17900000.0,163083.09037900873,0.0,0,2019,10,1946.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1010,4.45,69.0,36.16,1,1,1,1,1,6800000.0,188053.09734513282,0.0,0,2019,9,1950.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1011,30.39,75.0,107.57,3,2,2,1,0,17600000.0,163614.39062935766,0.0,0,2019,10,1944.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1013,0.39,93.0,13.33,0,0,0,1,0,780000.0,58514.628657164285,0.0,780000,2019,11,1926.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1015,21.28,99.0,121.6,2,2,1,1,1,22600000.0,185855.26315789478,0.0,0,2019,6,1920.0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,4.35,99.0,40.57,1,1,1,1,1,10600000.0,261276.80552132122,0.0,0,2019,10,1920.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,31.22,96.0,130.7,3,2,2,1,1,15000000.0,114766.64116296865,14.2,0,2019,10,1923.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1026,65.61,103.0,624.7,0,0,0,0,1,311500000.0,498639.3468865055,151.6,14000000,2019,10,1916.0,1,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1029,4.29,99.0,32.93,1,1,1,1,1,8550000.0,259641.66413604614,0.0,0,2019,11,1920.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1034,9.98,97.0,96.41,0,0,0,0,1,34180000.0,354527.5386370709,0.0,0,2019,10,1922.0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,18.49,96.0,167.48,2,2,2,1,1,34300000.0,204800.5732027705,12.87,0,2019,10,1923.0,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1097,40.0,55.0,79.77,6,2,3,1,0,20000000.0,250720.82236429735,0.0,0,2019,10,1964.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1098,17.8,75.0,177.87,4,2,2,1,1,38800000.0,218136.8415134649,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,5.1,73.0,41.69,2,2,1,1,1,7200000.0,172703.28615975054,0.0,0,2019,10,1946.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1103,52.07,66.0,136.36,3,3,2,1,0,32500000.0,238339.68905837488,0.0,0,2019,10,1953.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,27.5,62.405405405405396,87.98,7,3,2,1,0,18050000.0,205160.2636962946,0.0,0,2019,7,1956.5945945945944,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1148,35.59,102.0,309.66,4,2,2,1,1,65000000.0,209907.64063811925,99.18,7000000,2019,10,1917.0,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,17.25,107.0,175.45,3,2,2,1,1,36000000.0,205186.66286691368,0.0,1000000,2019,10,1912.0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1150,9.55,72.0,76.30000000000003,2,2,1,1,1,22490000.0,294757.5360419397,0.0,0,2019,10,1947.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1151,16.83,72.0,92.51,3,2,1,1,1,20800000.0,224840.55777753762,0.0,0,2019,10,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152,11.64,102.0,109.4,2,1,1,1,1,18000000.0,164533.82084095062,13.88,1200000,2019,10,1917.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153,4.25,73.0,48.0,1,1,1,1,1,7550000.0,157291.66666666663,0.0,0,2019,10,1946.0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1167,2.74,97.0,33.129999999999995,1,1,1,1,1,6800000.0,205252.03742831273,0.0,0,2019,10,1922.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,26.22,73.0,99.06,3,2,2,1,0,15200000.0,153442.3581667676,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209,15.4,66.0,159.65,2,0,0,1,1,33700000.0,211086.7522705919,0.0,0,2019,10,1953.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1210,10.35,88.0,105.16,1,2,1,1,1,18000000.0,171167.74438950172,0.0,0,2019,10,1931.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1214,177.0,56.0,477.15,2,1,1,1,0,81920000.0,171686.05260400294,0.0,0,2019,8,1963.0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1219,5.14,90.0,69.37,2,1,1,1,1,15750000.0,227043.39051463173,0.0,0,2019,10,1929.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1220,1.29,0.0,21.82,0,0,0,1,1,1680000.0,76993.583868011,21.81,1680000,2019,11,2019.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1225,47.09,89.0,155.53,3,2,2,1,1,29080000.0,186973.57423005207,0.0,0,2019,9,1930.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,26.25,58.0,79.85,3,2,1,1,0,12550000.0,157169.69317470258,0.0,0,2019,10,1961.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1230,4.41,101.0,42.38,1,1,1,1,1,9280000.0,218971.2128362435,0.0,0,2019,11,1918.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233,34.75,63.0,120.1,3,2,1,1,0,18100000.0,150707.74354704414,0.0,0,2019,10,1956.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1235,107.0,0.0,472.42,0,0,0,0,0,200000000.0,423352.1019431861,0.0,0,2019,3,2019.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1237,198.0,0.0,328.48,10,7,4,1,0,110580000.0,336641.50024354603,0.0,0,2019,9,2019.0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1241,43.86,59.0,228.36,0,0,0,0,0,41000000.0,179541.0754948327,0.0,0,2019,9,1960.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1292,2.14,0.0,0.0,0,0,0,1,0,1991626.0,930666.3551401868,0.0,0,2012,11,2012.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1294,5.17,71.0,46.5,0,0,0,0,1,6430000.0,138279.5698924731,0.0,0,2019,10,1948.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,1.2,65.0,16.84,0,0,0,1,0,2000000.0,118764.84560570073,16.84,2000000,2019,11,1954.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1296,0.0,65.0,10.27,0,0,0,1,0,2000000.0,194741.96689386567,10.27,2000000,2019,11,1954.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1297,32.75,62.0,81.91,2,1,1,1,0,14800000.0,180686.11891099988,0.0,0,2019,11,1957.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1298,184.02,0.0,0.0,0,0,0,1,0,14400000.0,78252.36387349201,0.0,0,2019,7,2019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1299,398.05,0.0,0.0,0,0,0,1,0,31200000.0,78382.1127998995,0.0,0,2019,7,2019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1300,7.91,97.0,63.90000000000001,1,1,1,1,1,14300000.0,223787.16744913926,0.0,0,2019,11,1922.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1301,7.8,108.0,120.35,2,2,1,1,1,36000000.0,299127.5446614043,29.77,3400000,2019,9,1911.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1302,6.88,71.0,70.77,2,2,2,1,1,9800000.0,138476.75568743818,0.0,0,2019,10,1948.0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1305,18.32,75.0,97.98,3,1,1,1,1,20150000.0,205654.21514594817,0.0,0,2019,10,1944.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1306,7.3,100.0,69.14,1,1,1,1,1,14700000.0,212612.0914087359,0.0,0,2019,11,1919.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1307,28.0,0.0,71.84,4,4,4,1,0,12000000.0,167037.86191536748,0.0,0,2019,10,2019.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1308,5.54,96.0,37.21,0,0,0,0,1,8000000.0,214995.96882558448,0.0,0,2019,11,1923.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1309,10.62,105.0,125.69,2,1,1,1,1,23500000.0,186967.93698782718,46.25,1700000,2019,10,1914.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1351,52.75,63.0,159.63,3,2,2,1,0,17660000.0,110630.83380316984,0.0,0,2019,11,1956.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1354,20.23,77.0,107.8,3,2,2,1,1,20300000.0,188311.68831168828,0.0,0,2019,10,1942.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,8.76,81.0,50.34,2,2,1,1,0,7800000.0,154946.36471990467,0.0,0,2019,10,1938.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370,4.49,69.0,50.2,1,1,0,1,1,9850000.0,196215.1394422311,0.0,0,2019,9,1950.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,15.4,94.0,66.85,1,1,1,1,1,12500000.0,186985.78908002996,22.56,0,2019,10,1925.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1421,2.41,68.0,20.93,1,1,1,1,0,2800000.0,133779.26421404682,0.0,0,2019,11,1951.0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,8.97,61.0,69.53,3,1,1,1,1,9500000.0,136631.66978282755,0.0,0,2019,11,1958.0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1424,3.33,71.0,32.28,1,1,1,1,1,4680000.0,144981.4126394052,0.0,0,2019,10,1948.0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1425,48.75,70.0,320.01,0,0,0,0,0,46000000.0,143745.50795287648,0.0,0,2019,11,1949.0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1428,5.29,78.0,41.22,1,1,1,1,1,6300000.0,152838.42794759825,0.0,0,2019,10,1941.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1429,8.73,95.0,62.55,1,1,1,1,1,11500000.0,183852.9176658673,0.0,0,2019,10,1924.0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,2.62,74.0,28.15,1,1,1,1,1,3750000.0,133214.92007104796,0.0,0,2019,10,1945.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1431,27.67,64.0,137.97,3,1,1,1,1,27800000.0,201493.078205407,0.0,0,2019,10,1955.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1433,53.86,72.0,243.26,0,0,3,1,1,58000000.0,238428.01940310773,0.0,0,2019,11,1947.0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435,0.55,89.0,47.61,0,0,0,1,1,2300000.0,48309.178743961354,47.61,2300000,2019,11,1930.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1474,26.12,61.08333333333334,83.19,2,2,1,1,0,9200000.0,110590.21517009256,0.0,0,2019,10,1957.916666666667,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1475,20.38,61.08333333333334,64.9,4,0,4,1,0,8800000.0,135593.22033898302,0.0,0,2019,10,1957.916666666667,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1477,73.33,96.0,815.03,5,4,5,1,1,170000000.0,208581.27921671595,242.1,0,2019,10,1923.0,1,2,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1478,9.33,69.0,99.05,2,1,1,1,1,15366666.0,155140.49469964663,0.0,0,2019,10,1950.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1479,3.82,70.0,37.81,1,1,1,1,1,6550000.0,173234.5940227453,0.0,0,2019,11,1949.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1480,4.31,66.0,27.0,1,1,1,1,1,4500000.0,166666.66666666663,0.0,0,2019,10,1953.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1486,0.13,0.0,29.77,0,0,0,1,1,3800000.0,127645.28048370845,29.77,3800000,2019,11,2019.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1487,32.67,105.0,381.56,4,2,3,1,1,87080000.0,228220.98752489782,67.48,5600000,2019,11,1914.0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1488,19.81,74.0,106.36,3,2,2,1,0,17180000.0,161526.88980819858,0.0,0,2019,10,1945.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1489,14.83,85.0,137.39,3,2,2,1,1,28280000.0,205837.39719047968,0.0,0,2019,10,1934.0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
