district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
12,22.49,Address,79.36842105263158,131.98000000000002,4,2,2,1,1,28880000.0,218821.03348992264,0.0,0,2019,4,1939.6315789473686,3,1,0
12,16.72,Address,66.0,127.42,3,1,2,1,1,32500000.0,255061.99968607753,0.0,0,2019,4,1953.0,4,1,0
1,58.83,Address,77.0,130.08,5,3,2,1,0,14680000.0,112853.62853628535,0.0,0,2019,3,1942.0,1,1,0
1,41.52,Address,96.0,183.09,3,2,2,1,1,27150000.0,148287.7273472063,36.75,2000000,2019,3,1923.0,2,1,1
10,27.68,Address,74.41666666666667,96.19,3,2,2,1,1,24500000.0,254704.2312090654,0.0,0,2019,4,1944.583333333333,1,1,0
6,25.4,Address,73.0,99.25,3,2,1,1,0,14300000.0,144080.60453400505,0.0,0,2019,4,1946.0,3,1,0
6,24.16,Address,71.0,79.6,3,2,1,1,0,12000000.0,150753.7688442211,0.0,0,2019,4,1948.0,1,1,0
6,54.34,Address,98.0,246.13,3,2,2,1,1,36280000.0,147401.77954739364,39.52,2000000,2019,3,1921.0,1,1,1
6,12.16,Address,85.0,35.72,2,1,1,1,1,6300000.0,176371.78051511763,0.0,0,2019,4,1934.0,1,1,0
8,11.99,Address,72.0,65.34,3,2,2,1,0,10000000.0,153045.60759106211,0.0,0,2019,4,1947.0,1,1,0
8,10.22,Address,66.0,76.68,1,1,1,1,1,12000000.0,156494.5226917058,0.0,0,2019,4,1953.0,11,1,0
11,28.8,Address,0.0,0.0,0,0,0,1,0,5750000.0,199652.77777777772,0.0,0,2019,4,2019.0,1,0,0
3,48.5,Address,62.0,90.67,3,1,1,1,0,10500000.0,115804.56600860262,0.0,0,2019,4,1957.0,1,1,0
3,12.91,Address,84.0,45.96,1,1,1,1,1,7880000.0,171453.43777197562,0.0,0,2019,4,1935.0,1,1,0
7,22.14,Address,69.0,104.96,4,2,2,1,0,12600000.0,120045.73170731707,0.0,0,2019,4,1950.0,2,1,0
9,31.0,Address,69.68181818181819,99.77,3,2,2,1,0,21380000.0,214292.8736093014,0.0,0,2019,4,1949.3181818181815,2,1,0
8,17.94,Address,73.0,127.05,3,2,2,1,1,23000000.0,181031.0901219992,0.0,0,2019,4,1946.0,2,1,0
6,74.48,Address,99.0,386.52,5,2,3,1,1,63500000.0,164286.45348235534,70.42,5000000,2019,4,1920.0,1,1,2
6,14.93,Address,84.0,79.11,2,2,1,1,1,17600000.0,222475.03476172415,0.0,0,2019,4,1935.0,1,1,0
2,25.2,Address,0.0,0.0,0,0,0,1,0,506661.0,20105.59523809524,0.0,0,1986,3,1986.0,1,0,0
1,459.0,Address,71.0,338.04,6,3,4,1,1,46580000.0,137794.3438646314,0.0,0,2019,4,1948.0,1,1,0
1,53.38,Address,81.0,181.76,4,2,2,1,1,25100000.0,138094.19014084505,22.55,2000000,2019,4,1938.0,1,1,1
10,19.88,Address,99.0,147.67,2,2,1,1,1,27500000.0,186226.0445588136,56.16,3000000,2019,4,1920.0,3,1,1
1,27.01,Address,72.0,80.03,3,2,1,1,0,8880000.0,110958.39060352367,0.0,0,2019,4,1947.0,1,1,0
12,23.87,Address,67.0,83.62,2,2,2,1,0,16300000.0,194929.4427170533,0.0,0,2019,4,1952.0,3,1,0
3,9.95,Address,101.0,55.76,2,1,1,1,1,12600000.0,225968.4361549498,0.0,0,2019,4,1918.0,1,1,0
7,36.34,Address,76.0,135.14,4,2,2,1,0,20800000.0,153914.45907947313,0.0,0,2019,4,1943.0,1,1,0
7,66.84,Address,98.0,172.33,3,2,2,1,1,30700000.0,178146.5792375094,29.74,0,2019,4,1921.0,1,1,1
7,28.95,Address,72.0,95.64,3,2,2,1,0,15000000.0,156838.14303638643,0.0,0,2019,4,1947.0,4,1,0
7,22.48,Address,75.0,124.9,3,2,2,1,0,23500000.0,188150.52041633305,0.0,0,2019,4,1944.0,1,1,0
7,34.3,Address,107.0,241.91,4,1,2,1,1,64600000.0,267041.4617006325,40.82,2800000,2019,4,1912.0,1,1,1
7,34.96,Address,71.1388888888889,118.25,4,2,2,1,0,21500000.0,181818.18181818182,0.0,0,2019,3,1947.861111111111,1,1,0
7,96.18,Address,77.0,317.15,5,3,4,1,1,45000000.0,141888.69620053607,0.0,0,2019,4,1942.0,1,1,0
7,38.05,Address,69.0,129.53,3,2,2,1,0,15450000.0,119277.38747780435,0.0,0,2019,4,1950.0,5,1,0
11,13.19,Address,74.0,61.99,3,2,2,1,1,4000000.0,64526.53653815131,0.0,0,2019,4,1945.0,1,1,0
11,89.0,Address,56.0,143.02,3,3,3,1,0,48500000.0,339113.4107117885,0.0,0,2019,4,1963.0,1,1,0
11,171.0,Address,0.0,0.0,0,0,0,1,0,77591250.0,453750.0,0.0,0,2019,4,2019.0,1,0,0
4,41.35,Address,89.0,206.3,4,2,2,1,1,36880000.0,178768.78332525448,47.11,0,2019,4,1930.0,1,1,1
11,39.63,Address,71.0,107.12,3,2,1,1,1,20000000.0,186706.49738610905,0.0,0,2019,4,1948.0,1,1,0
11,20.0,Address,66.0,77.43,3,2,1,1,0,12350000.0,159498.90223427615,0.0,0,2019,4,1953.0,1,1,0
11,20.06,Address,72.0,114.46,3,2,2,1,0,24680000.0,215621.1777040014,0.0,0,2019,4,1947.0,2,1,0
9,38.25,Address,63.82352941176471,96.52,3,2,1,1,0,17560000.0,181931.2059676751,0.0,0,2019,4,1955.1764705882354,1,1,0
4,27.81,Address,97.0,134.49,3,2,2,1,1,27000000.0,200758.4207004238,0.0,0,2019,4,1922.0,1,1,0
4,18.43,Address,97.0,80.61,2,2,1,1,1,20200000.0,250589.25691601535,0.0,0,2019,4,1922.0,1,1,0
11,1.8,Address,82.0,34.04,0,0,0,1,1,2470000.0,72561.69212690952,0.0,2470000,2019,4,1937.0,0,0,1
11,27.36,Address,75.0,116.54,3,2,2,1,0,15950000.0,136862.8796979578,0.0,0,2019,4,1944.0,1,1,0
11,27.0,Address,61.0,74.25,0,1,2,1,0,23600000.0,317845.1178451179,0.0,0,2019,4,1958.0,1,1,0
9,34.1,Address,62.0,77.73,2,2,1,1,0,14800000.0,190402.67592949953,0.0,0,2019,4,1957.0,1,1,0
11,54.0,Address,56.0,67.5,4,2,2,1,0,21000000.0,311111.11111111107,0.0,0,2019,4,1963.0,1,1,0
2,11.36,Address,69.95238095238095,38.37,2,1,1,1,0,4000000.0,104248.11050299712,0.0,0,2019,4,1949.047619047619,2,1,0
6,42.88,Address,70.0,105.52,3,1,2,1,0,12600000.0,119408.64291129644,0.0,0,2019,4,1949.0,1,1,0
8,6.92,Address,85.0,34.2,1,1,1,1,1,4600000.0,134502.92397660814,0.0,0,2019,4,1934.0,4,1,0
6,65.67,Address,97.0,283.07,5,2,2,1,1,51680000.0,182569.68241071113,65.44,0,2019,4,1922.0,2,1,2
8,27.0,Address,56.66666666666666,70.89,3,3,3,1,0,15380000.0,216955.8470870363,0.0,0,2019,3,1962.333333333333,1,1,0
6,34.75,Address,66.0,84.57,3,1,1,1,0,9000000.0,106420.71656615824,0.0,0,2019,4,1953.0,1,1,0
8,25.5,Address,57.0,86.92,3,2,1,1,0,13500000.0,155315.232397607,0.0,0,2019,4,1962.0,1,1,0
10,39.88,Address,58.0,110.41,2,2,1,1,0,26580000.0,240739.06349062585,0.0,0,2019,4,1961.0,1,1,0
5,15.94,Address,106.0,168.47,3,2,2,1,1,10500000.0,62325.63661185968,35.85,0,2019,4,1913.0,1,1,1
2,52.0,Address,62.0,163.64,3,3,4,1,0,24500000.0,149718.89513566365,0.0,0,2019,3,1957.0,1,1,0
2,35.9,Address,72.0,127.84,3,1,2,1,0,15000000.0,117334.16770963705,0.0,0,2019,4,1947.0,1,1,0
1,33.32,Address,84.0,119.63,3,1,2,1,0,17000000.0,142104.82320488172,0.0,0,2019,4,1935.0,1,1,0
1,28.07,Address,69.0,98.5,3,2,1,1,0,9060000.0,91979.69543147206,0.0,0,2019,4,1950.0,1,1,0
10,64.75,Address,61.72727272727273,164.8,3,2,2,1,0,28000000.0,169902.91262135922,0.0,0,2019,4,1957.2727272727273,1,1,0
1,36.56,Address,108.0,158.82,4,2,2,1,1,31000000.0,195189.52273013478,15.85,1500000,2018,1,1910.0,1,1,1
1,31.99,Address,108.0,140.11,3,2,2,1,1,27880000.0,198986.5105988152,15.85,1500000,2016,3,1908.0,1,1,1
1,48.79,Address,108.0,191.06,4,2,2,1,1,44280000.0,231759.6566523605,0.0,0,2018,1,1910.0,1,1,0
10,26.31,Address,69.0,69.75,3,1,1,1,1,13300000.0,190681.00358422942,0.0,0,2019,4,1950.0,2,1,0
1,46.15,Address,88.0,206.18,4,2,2,1,1,28500000.0,138228.73217576873,40.99,0,2019,4,1931.0,1,1,1
10,26.75,Address,61.72727272727273,64.74,2,1,1,1,0,10000000.0,154464.00988569664,0.0,0,2019,4,1957.2727272727273,2,1,0
1,12.59,Address,0.0,38.23,0,0,0,0,0,12680000.0,331676.6936960502,0.0,0,2019,4,2019.0,2,1,0
10,22.66,Address,54.0,40.75,3,1,2,1,0,10000000.0,245398.77300613496,0.0,0,2019,4,1965.0,3,1,0
10,17.5,Address,61.72727272727273,48.96,3,2,1,1,0,7500000.0,153186.27450980392,0.0,0,2019,4,1957.2727272727273,3,1,0
10,25.88,Address,70.0,83.37,3,1,1,1,0,12500000.0,149934.029027228,0.0,0,2019,4,1949.0,2,1,0
1,40.29,Address,79.0,118.01,3,2,2,1,0,22000000.0,186424.8792475214,0.0,0,2019,4,1940.0,1,1,0
5,23.0,Address,62.875,73.55,2,1,1,1,0,7000000.0,95173.35146159076,0.0,0,2019,4,1956.125,2,1,0
5,20.12,Address,62.875,67.02,2,1,1,1,0,11000000.0,164130.11041480154,0.0,0,2019,4,1956.125,1,1,0
5,27.5,Address,66.0,92.11,3,2,2,1,0,14300000.0,155249.15861469982,0.0,0,2019,4,1953.0,1,1,0
2,0.78,Address,96.0,21.26,0,0,0,1,1,1000000.0,47036.688617121355,0.0,0,2019,4,1923.0,0,0,1
2,47.5,Address,102.0,183.57,3,2,2,1,1,29500000.0,160701.63970147632,0.0,0,2019,4,1917.0,1,1,1
6,66.43,Address,88.0,252.04,4,2,2,1,1,48700000.0,193223.2978892239,0.0,0,2019,4,1931.0,1,1,1
6,27.16,Address,86.0,165.98,2,2,1,1,1,15750000.0,94890.95071695387,0.0,0,2019,4,1933.0,1,1,1
8,6.57,Address,67.0,51.73,1,1,1,1,1,7500000.0,144983.56852890007,0.0,0,2019,4,1952.0,2,1,0
6,27.16,Address,86.0,165.98,2,2,1,1,1,15750000.0,94890.95071695387,0.0,0,2019,4,1933.0,1,1,1
6,36.99,Address,98.0,228.71,4,2,2,1,1,40000000.0,174893.97053036594,71.66,0,2019,4,1921.0,1,1,3
6,33.26,Address,70.0,128.78,3,2,2,1,0,16500000.0,128125.48532380805,0.0,0,2019,4,1949.0,1,1,0
8,9.71,Address,104.0,97.4,0,0,0,0,1,23790000.0,244250.51334702253,8.3,1490000,2019,4,1915.0,2,1,1
8,16.57,Address,92.0,149.21,2,2,2,1,1,32500000.0,217813.81944909855,0.0,0,2019,4,1927.0,2,1,1
6,14.93,Address,84.0,79.11,2,2,1,1,1,17230000.0,217798.00278093797,0.0,0,2019,4,1935.0,1,1,0
6,49.31,Address,77.0,160.74,5,2,3,1,1,21580000.0,134254.074903571,0.0,0,2019,4,1942.0,1,1,0
5,17.83,Address,56.0,38.69,2,1,1,1,0,5000000.0,129232.35978288965,0.0,0,2019,4,1963.0,1,1,0
2,61.0,Address,0.0,81.42,3,2,3,1,0,16000000.0,196511.91353475806,0.0,0,2019,4,2019.0,1,1,0
8,19.26,Address,107.0,87.16999999999999,1,2,1,1,1,20000000.0,229436.73282092466,13.37,1800000,2019,4,1912.0,1,1,1
6,20.95,Address,83.0,92.26,4,2,2,1,1,9000000.0,97550.4010405376,0.0,0,2019,4,1936.0,1,1,0
11,18.44,Address,107.0,154.13,3,1,2,1,1,39300000.0,254979.56270680594,33.86,2800000,2019,4,1912.0,1,1,1
4,28.59,Address,101.0,241.47,3,2,2,1,1,37000000.0,153228.1442829337,35.92,0,2019,4,1918.0,1,1,1
11,28.54,Address,69.0,104.62,3,2,2,1,0,16800000.0,160581.15083158095,0.0,0,2019,3,1950.0,2,1,0
9,44.7,Address,64.0,121.14,3,2,2,1,1,20380000.0,168235.09988443126,0.0,0,2019,4,1955.0,1,1,0
9,16.46,Address,69.0,69.33,2,1,1,1,1,17000000.0,245204.0963507861,0.0,0,2019,4,1950.0,1,1,0
11,27.05,Address,76.0,105.54,3,2,2,1,0,14580000.0,138146.6742467311,0.0,0,2019,4,1943.0,1,1,0
11,30.75,Address,62.325,73.79,4,1,1,1,0,9000000.0,121967.74630708767,0.0,0,2019,3,1956.675,1,1,0
4,22.0,Address,63.4,77.0,4,2,2,1,0,7820000.0,101558.44155844157,0.0,0,2019,4,1955.6,1,1,0
11,34.1,Address,70.0,83.15,3,2,2,1,0,10500000.0,126277.81118460614,0.0,0,2019,4,1949.0,2,1,0
7,79.34,Address,96.0,288.73,4,2,2,1,1,75000000.0,259758.25165379423,0.0,0,2019,4,1923.0,1,1,2
3,44.36,Address,108.0,251.33,3,2,2,1,0,42500000.0,169100.38594676324,42.69,2600000,2019,4,1911.0,1,1,1
3,50.0,Address,60.0,97.81,3,2,1,1,0,17000000.0,173806.3592679685,0.0,0,2019,4,1959.0,1,1,0
3,38.52,Address,69.0,215.0,3,2,2,1,1,32880000.0,152930.23255813954,0.0,0,2019,4,1950.0,2,1,1
7,65.59,Address,83.0,194.39,3,2,2,1,1,26800000.0,137867.1742373579,0.0,0,2019,4,1936.0,1,1,1
7,16.62,Address,75.0,86.3,3,2,1,1,0,16140000.0,187022.0162224797,0.0,0,2019,4,1944.0,1,1,0
7,42.99,Address,100.0,153.64,3,2,2,1,1,35640000.0,231970.84092684198,0.0,0,2019,4,1919.0,1,1,0
3,14.07,Address,94.0,86.52,2,2,2,1,1,16500000.0,190707.35090152567,6.66,0,2019,4,1925.0,1,1,1
3,57.54,Address,106.0,363.89,2,2,2,1,1,55600000.0,152793.426584957,73.58,3400000,2019,4,1913.0,1,1,2
3,48.6,Address,107.0,308.37,3,2,2,1,1,50500000.0,163764.30910918704,82.1,6000000,2019,4,1912.0,1,1,2
12,38.25,Address,58.92857142857143,110.62,2,2,1,1,0,16700000.0,150967.2753570783,0.0,0,2019,3,1960.071428571429,2,1,0
12,44.75,Address,58.92857142857143,108.58,3,2,1,1,0,25980000.0,239270.58390127093,0.0,0,2019,4,1960.071428571429,1,1,0
12,37.25,Address,55.0,98.34,3,2,2,1,0,21960000.0,223306.89444783406,0.0,0,2019,3,1964.0,1,1,0
12,0.1,Address,106.0,32.09,0,0,0,1,1,2700000.0,84138.36086008101,32.07,2700000,2019,4,1913.0,0,0,1
12,11.25,Address,78.0,190.04,4,2,2,1,1,43000000.0,226268.1540728268,33.08,3000000,2019,4,1941.0,1,1,1
3,123.0,Address,61.0,158.62,4,3,2,1,0,23500000.0,148152.81805573063,0.0,0,2019,4,1958.0,1,1,0
10,10.0,Address,77.0,82.92,1,1,0,1,0,20280000.0,244573.0824891461,0.0,0,2019,4,1942.0,1,1,0
1,42.0,Address,62.0625,101.15,4,2,2,1,0,14000000.0,138408.3044982699,0.0,0,2019,4,1956.9375,1,1,0
10,15.88,Address,107.0,158.69,3,2,2,1,1,28880000.0,181990.0434810007,32.06,2500000,2019,1,1912.0,1,1,1
1,26.0,Address,62.0625,87.27,3,2,1,1,0,9210000.0,105534.54795462359,0.0,0,2019,4,1956.9375,1,1,0
1,104.0,Address,66.5,163.43,6,3,3,1,0,25000000.0,152970.6908156397,4.94,0,2019,4,1952.5,1,1,1
6,17.05,Address,102.0,117.1,2,2,1,1,1,14890000.0,127156.27668659268,37.3,2000000,2019,4,1917.0,1,1,1
6,20.09,Address,82.0,64.49000000000001,2,1,2,1,1,11550000.0,179097.5345014731,0.0,0,2019,4,1937.0,1,1,0
8,51.57,Address,71.0,229.32,3,2,2,1,0,80000000.0,348857.4917146346,0.0,0,2019,4,1948.0,1,1,0
8,37.14,Address,75.0,156.17,4,2,2,1,0,23250000.0,148876.22462700904,0.0,0,2019,4,1944.0,2,1,0
6,14.49,Address,80.0,84.32,1,1,1,1,1,9500000.0,112666.03415559775,33.9,0,2019,4,1939.0,4,1,1
11,30.19,Address,70.0,107.79,3,2,2,1,0,15300000.0,141942.66629557475,0.0,0,2019,4,1949.0,3,1,0
11,2.0,Address,0.0,0.0,0,0,0,1,0,523962.0,261981.0,0.0,0,2019,4,2019.0,1,0,0
11,12.12,Address,80.0,54.61,2,2,1,1,0,7950000.0,145577.73301593115,0.0,0,2019,4,1939.0,1,1,0
7,27.94,Address,71.1388888888889,113.69,4,2,2,1,0,22500000.0,197906.58809042128,0.0,0,2019,4,1947.861111111111,1,1,0
7,31.72,Address,75.0,120.07,3,2,2,1,0,17900000.0,149079.703506288,0.0,0,2019,4,1944.0,1,1,0
3,3.34,Address,0.0,0.0,0,0,0,1,0,300000.0,89820.35928143712,0.0,0,2019,4,2019.0,4,0,0
9,14.72,Address,73.0,76.11,2,2,1,1,1,15650000.0,205623.43975824464,0.0,0,2019,4,1946.0,1,1,0
12,50.0,Address,0.0,61.06,7,1,2,1,0,20000000.0,327546.67540124466,0.0,0,2019,4,2019.0,2,1,0
12,16.25,Address,58.92857142857143,45.67,2,1,2,1,0,7680000.0,168162.90781694767,0.0,0,2019,4,1960.071428571429,1,1,0
12,20.36,Address,98.0,96.98,2,1,1,1,1,22500000.0,232006.5992988245,16.14,1500000,2019,4,1921.0,1,1,1
12,18.2,Address,72.0,65.76,3,2,1,1,0,11560000.0,175790.75425790757,0.0,0,2019,4,1947.0,1,1,0
12,28.62,Address,79.36842105263158,142.71,5,2,3,1,1,38000000.0,266274.26249036513,0.0,0,2019,4,1939.6315789473686,1,1,0
7,45.17,Address,74.0,156.64,5,0,5,1,0,24580000.0,156920.32686414706,0.0,0,2019,4,1945.0,1,1,0
4,21.32,Address,98.0,114.56,2,2,1,1,1,20360000.0,177723.46368715086,22.5,1800000,2019,4,1921.0,1,1,1
6,12.78,Address,82.0,39.45,1,1,1,1,1,6800000.0,172370.0887198986,0.0,0,2019,4,1937.0,1,1,0
8,17.99,Address,73.0,127.65,3,2,2,1,1,28080000.0,219976.4982373678,0.0,0,2019,4,1946.0,2,1,0
1,24.54,Address,73.11428571428571,90.75,3,2,2,1,0,12350000.0,136088.15426997244,0.0,0,2019,4,1945.8857142857144,1,1,0
1,40.05,Address,84.0,133.91,3,2,2,1,1,19300000.0,144126.6522291091,0.0,1300000,2019,4,1935.0,1,1,1
1,20.62,Address,94.0,113.19,2,2,1,1,1,16380000.0,144712.43042671616,29.65,1800000,2019,4,1925.0,1,1,1
1,16.08,Address,58.0,37.6,3,1,1,1,0,3302367.0,87828.90957446808,0.0,0,2019,4,1961.0,2,1,0
10,17.55,Address,56.0,66.95,1,2,1,1,0,18500000.0,276325.61613144143,0.0,0,2019,4,1963.0,2,1,0
12,10.22,Address,98.0,48.76000000000001,1,0,1,1,1,14600000.0,299425.75881870376,0.0,0,2019,4,1921.0,1,1,0
3,9.82,Address,108.0,39.44,1,1,1,1,1,8980000.0,227687.6267748479,0.0,0,2019,4,1911.0,1,1,0
7,24.82,Address,74.0,115.54,3,2,2,1,1,22800000.0,197334.25653453352,0.0,0,2019,4,1945.0,1,1,0
3,2.03,Address,95.0,88.05,0,0,0,1,1,4300000.0,48835.8886996025,88.04,4300000,2019,4,1924.0,0,0,4
3,22.54,Address,71.0,75.44,2,2,1,1,0,5800000.0,76882.29056203605,0.0,0,2019,4,1948.0,2,1,0
11,26.15,Address,106.0,190.7,0,0,0,0,1,36100000.0,189302.56948086,41.16,2900000,2019,4,1913.0,4,1,1
9,42.73,Address,67.0,156.74,6,1,1,1,0,32800000.0,209263.74888350134,0.0,0,2019,4,1952.0,1,1,0
11,34.5,Address,63.0,83.3,5,0,2,1,0,14380000.0,172629.05162064827,0.0,0,2019,4,1956.0,1,1,0
9,1.87,Address,0.0,41.83,0,0,0,1,1,3699000.0,88429.3569208702,0.0,3699000,2019,4,2019.0,0,0,1
9,26.36,Address,67.0,138.86,3,2,2,1,1,30000000.0,216044.93734696816,0.0,0,2019,4,1952.0,1,1,0
9,14.02,Address,81.0,65.75999999999999,2,1,1,1,1,15000000.0,228102.18978102197,0.0,0,2019,4,1938.0,1,1,0
11,41.0,Address,67.0,150.84,3,2,2,1,0,20000000.0,132590.8247149297,0.0,0,2019,4,1952.0,1,1,0
8,317.0,Address,82.0,1335.8,0,0,0,0,1,55000000.0,41173.828417427765,0.0,0,2019,4,1937.0,1,1,0
6,49.49,Address,107.0,96.34,0,0,0,0,0,17780000.0,184554.70209674074,19.23,0,2019,4,1912.0,2,1,1
6,0.97,Address,0.0,32.05,0,0,0,1,0,3000000.0,93603.74414976599,32.05,3000000,2019,4,2019.0,0,0,1
6,0.97,Address,0.0,32.05,0,0,0,1,0,2800000.0,87363.4945397816,32.05,2800000,2019,4,2019.0,0,0,1
6,0.97,Address,0.0,32.05,0,0,0,1,0,3000000.0,93603.74414976599,32.05,3000000,2019,4,2019.0,0,0,1
8,18.27,Address,108.0,155.27,3,2,2,1,1,36370000.0,234237.1353126811,38.04,2700000,2019,4,1911.0,2,1,1
8,18.59,Address,108.0,158.32,2,2,2,1,1,37240000.0,235219.80798383022,38.04,2700000,2019,4,1911.0,2,1,1
8,18.27,Address,108.0,155.27,3,2,2,1,1,34710000.0,223546.0810201584,38.04,2800000,2019,4,1911.0,2,1,1
8,19.11,Address,108.0,196.36,2,2,2,1,1,38350000.0,195304.54267671626,76.08,5600000,2019,4,1911.0,2,1,2
8,9.93,Address,108.0,64.56,1,1,1,1,1,16330000.0,252942.99876084266,0.0,0,2019,4,1911.0,2,1,0
8,15.02,Address,108.0,133.66000000000003,3,2,1,1,1,26960000.0,201705.82073918896,38.04,2800000,2019,4,1911.0,2,1,1
8,9.93,Address,108.0,64.56,1,1,1,1,1,16600000.0,257125.1548946716,0.0,0,2019,4,1911.0,2,1,0
8,11.63,Address,108.0,110.44,2,1,1,1,1,20880000.0,189061.93408185442,38.04,2600000,2019,4,1911.0,2,1,1
8,12.29,Address,108.0,114.56,2,1,1,1,1,21400000.0,186801.6759776536,38.04,2600000,2019,4,1911.0,2,1,1
8,15.02,Address,108.0,133.66000000000003,3,2,1,1,1,27180000.0,203351.78811910813,38.04,2700000,2019,4,1911.0,2,1,1
6,33.4,Address,69.0,113.01,3,2,2,1,0,15300000.0,135386.24900451288,0.0,0,2019,4,1950.0,2,1,0
6,1.28,Address,0.0,28.82,0,0,0,1,1,1900000.0,65926.43997224151,28.82,1900000,2019,4,2019.0,0,0,1
6,28.91,Address,83.0,110.88,3,2,2,1,1,17620000.0,158910.5339105339,0.0,0,2019,4,1936.0,1,1,0
6,0.44,Address,0.0,45.68,0,0,0,1,1,2500000.0,54728.546409807364,45.66,2500000,2019,4,2019.0,0,0,2
10,1.35,Address,61.72727272727273,128.93,3,2,1,1,0,765727.0,5939.090979601334,0.0,0,2019,4,1957.2727272727273,1,1,0
10,8.28,Address,61.72727272727273,30.72,3,2,1,1,0,7500000.0,244140.625,0.0,0,2019,4,1957.2727272727273,3,1,0
10,25.02,Address,99.0,128.11,2,2,2,1,1,20100000.0,156896.417141519,0.0,0,2019,4,1920.0,1,1,2
1,42.41,Address,78.0,126.93,4,2,2,1,0,18000000.0,141810.44670290712,0.0,0,2019,4,1941.0,2,1,0
10,13.44,Address,74.0,76.49,0,1,1,1,1,21600000.0,282389.85488299123,0.0,0,2019,4,1945.0,1,1,0
10,39.0,Address,72.0,161.21,4,3,1,1,0,8020000.0,49748.77488989517,0.0,0,2019,4,1947.0,1,2,0
1,54.13,Address,97.0,273.46000000000004,8,3,2,1,1,40200000.0,147005.04644189274,32.64,0,2019,4,1922.0,1,1,4
1,48.92,Address,108.0,222.88,4,2,2,1,1,55000000.0,246769.56209619532,31.7,2700000,2019,4,1911.0,1,1,2
1,20.43,Address,108.0,96.15,1,1,1,1,1,23000000.0,239209.5683827353,15.85,1350000,2019,4,1911.0,1,1,1
1,0.87,Address,99.0,43.99,0,0,0,1,1,2500000.0,56831.09797681291,42.89,2500000,2019,4,1920.0,0,0,1
1,0.87,Address,99.0,43.99,0,0,0,1,1,2600000.0,59104.34189588543,42.89,2600000,2019,4,1920.0,0,0,1
1,35.34,Address,99.0,178.69,3,2,2,1,1,25037000.0,140114.16419497452,0.0,0,2019,4,1920.0,1,1,1
1,192.54,Address,82.0,247.59,5,2,5,1,1,25800000.0,104204.53168544773,0.0,0,2019,4,1937.0,3,1,0
10,22.66,Address,70.5909090909091,40.75,2,1,1,1,0,8740000.0,214478.527607362,0.0,0,2019,4,1948.409090909091,3,1,0
1,29.26,Address,81.0,117.97,3,2,2,1,1,12000000.0,101720.77646859373,0.0,0,2019,4,1938.0,1,1,1
1,31.36,Address,62.0625,83.7,5,5,5,1,0,11800000.0,140979.68936678613,0.0,0,2019,4,1956.9375,1,1,0
1,33.8,Address,108.0,253.11,4,2,2,1,1,37050000.0,146379.04468412945,70.1,4600000,2019,4,1911.0,1,1,2
5,20.0,Address,56.0,49.07,2,1,1,1,0,7300000.0,148767.06745465662,0.0,0,2019,4,1963.0,2,1,0
2,40.54,Address,100.0,190.14,3,2,2,1,1,28018888.0,147359.25107815294,0.0,0,2019,4,1919.0,2,1,1
2,16.0,Address,0.0,15.51,5,2,2,1,0,2700000.0,174081.23791102515,0.0,0,2019,4,2019.0,2,1,0
2,14.0,Address,66.0,75.89,2,2,1,1,0,7000000.0,92238.76663592043,0.0,0,2019,4,1953.0,2,1,0
6,113.11,Address,94.0,283.98,3,2,3,1,1,45050000.0,158637.93224874994,0.0,0,2019,4,1925.0,1,1,0
6,34.12,Address,75.0,97.58,3,2,2,1,0,14000000.0,143472.0229555237,0.0,0,2019,4,1944.0,4,1,0
6,19.01,Address,70.0,110.73,3,2,2,1,1,15500000.0,139980.13185225325,0.0,0,2019,4,1949.0,2,1,0
8,24.56,Address,66.0,139.18,3,2,1,1,1,26300000.0,188963.93159936773,0.0,0,2019,4,1953.0,1,1,0
6,28.0,Address,95.0,130.53,3,2,2,1,1,23030000.0,176434.5361219643,0.0,0,2019,4,1924.0,1,1,0
6,95.96,Address,105.0,688.8599999999999,0,0,0,0,1,220000000.0,319368.2315710014,152.9,15000000,2019,4,1914.0,2,1,6
6,41.47,Address,88.0,153.16,3,2,2,1,1,20000000.0,130582.39749281795,32.39,0,2019,4,1931.0,1,1,1
8,96.39,Address,98.0,463.07,4,2,4,1,1,151500000.0,327164.3596000605,74.92,0,2019,4,1921.0,1,1,2
6,35.61,Address,73.0,127.8,3,2,2,1,1,18800000.0,147104.85133020347,0.0,0,2019,4,1946.0,1,1,0
4,52.98,Address,104.0,310.86,3,2,3,1,1,69400000.0,223251.62452550983,0.0,0,2019,4,1915.0,1,1,0
11,25.75,Address,62.325,63.9,3,2,1,1,0,11000000.0,172143.97496087634,0.0,0,2019,4,1956.675,1,1,0
11,23.9,Address,75.0,81.72,2,2,1,1,0,12650000.0,154796.86735193347,0.0,0,2019,4,1944.0,1,1,0
11,25.4,Address,72.0,124.91,3,2,2,1,0,17500000.0,140100.87262829233,0.0,0,2019,4,1947.0,2,1,0
9,5.55,Address,97.0,34.22,0,1,1,1,1,8280000.0,241963.7638807715,0.0,0,2019,4,1922.0,1,1,0
11,38.12,Address,94.0,160.45,3,2,2,1,1,33000000.0,205671.54876908692,0.0,0,2019,4,1925.0,1,1,1
